"Parcel","小包","TRUE"
"Parcel Post","郵便小包","TRUE"
"Password","パスワード","TRUE"
"Pickup Method","引き取り方法","TRUE"
"Please enter the package weight","荷物の重さを入力してください","TRUE"
"Please make sure to use only digits here. No dashes are allowed.","数字のみで入力してください。ハイフンは使用できません。","TRUE"
"Pounds","ポンド","TRUE"
"Priority Mail","優先メール","TRUE"
"Priority Overnight","翌日午前配達","TRUE"
"Receiver","受取人","TRUE"
"Rectangular","長方形","TRUE"
"Regular","普通配達","TRUE"
"Regular Pickup","標準収集サービス","TRUE"
"Request Courier","希望配送業者","TRUE"
"Residential","宅配","TRUE"
"Residential Delivery","宅配","TRUE"
"Response is in the wrong format","回答のフォーマットが間違っています","TRUE"
"Round","四捨五入","TRUE"
"Second Day Service","2営業日配達","TRUE"
"Sender","発送人","TRUE"
"Ship to Applicable Countries","利用可能な国にのみ配送する","TRUE"
"Ship to Specific Countries","特定の国にのみ配送する","TRUE"
"Shipment Contains Hazardous Materials","壊れやすいものを含む","TRUE"
"Shipment Dutiable","配送の課税可否","TRUE"
"Shipment Duty Payment Type","関税の支払いタイプ","TRUE"
"Shipment is not available.","配送は利用できません。","TRUE"
"Shipment picked up","集荷","TRUE"
"Shipment Type","出荷方法","TRUE"
"Shipper Number","荷主番号","TRUE"
"Shipping Key","配送キー","TRUE"
"Shipping Key (International)","配送キー（国際）","TRUE"
"Show Method if Not Applicable","配送方法が利用できない場合でも表示する","TRUE"
"Size","サイズ","TRUE"
"Sort Order","並び順","TRUE"
"Standard Overnight","標準の翌日配達","TRUE"
"Station","ステーション","TRUE"
"Subtotal","小計","TRUE"
"Subtotal With Discount","小径と値引","TRUE"
"The response is in wrong format.","レスポンスが不正なフォーマットです。","TRUE"
"There is no available method for selected shipping address.","選択された住所へ配送する方法はありません。","TRUE"
"Third Party","サードパティ","TRUE"
"Title","タイトル","TRUE"
"To Lower","小文字に","TRUE"
"To Upper","大文字に","TRUE"
"Tracking XML URL","トラッキングXML URL","TRUE"
"Unable to retrieve tracking","トラッキングを読み込みできません","TRUE"
"United Parcel Service","共通郵便サービス","TRUE"
"United Parcel Service XML","共通郵便サービスXML","TRUE"
"Unknown error","不明なエラー","TRUE"
"UPS","UPS","TRUE"
"UPS Expedited","UPS Expedited","TRUE"
"UPS Express","UPS Express","TRUE"
"UPS Express Box","UPS Express Box","TRUE"
"UPS Express Early A.M.","UPS Express Early A.M.","TRUE"
"UPS Express Plus","UPS Express Plus","TRUE"
"UPS Ground","UPS Ground","TRUE"
"UPS Letter Envelope","UPS Letter Envelope","TRUE"
"UPS Next Day Air","UPS Next Day Air","TRUE"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M.","TRUE"
"UPS Next Day Air Saver","UPS Next Day Air Saver","TRUE"
"UPS Saver","UPS Saver","TRUE"
"UPS Second Day Air","UPS Second Day Air","TRUE"
"UPS Second Day Air A.M.","UPS Second Day Air A.M.","TRUE"
"UPS Standard","UPS Standard","TRUE"
"UPS Three-Day Select","UPS Three-Day Select","TRUE"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier","TRUE"
"UPS Today Express","UPS Today Express","TRUE"
"UPS Today Express Saver","UPS Today Express Saver","TRUE"
"UPS Today Intercity","UPS Today Intercity","TRUE"
"UPS Today Standard","UPS Today Standard","TRUE"
"UPS Tube","UPS Tube","TRUE"
"UPS Type","UPS Type","TRUE"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo","TRUE"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo","TRUE"
"UPS Worldwide Expedited","UPS Worldwide Expedited","TRUE"
"UPS Worldwide Express","UPS Worldwide Express","TRUE"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus","TRUE"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM","TRUE"
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","TRUE"
"User ID","ユーザーID","TRUE"
"UserId","ユーザID","TRUE"
"USPS","USPS","TRUE"
"Variable","変数","TRUE"
"Weight Unit","単位(重量)","TRUE"
"Worldwide Expedited","Worldwide Expedited","TRUE"
"Worldwide Express","Worldwide Express","TRUE"
"Worldwide Express Letter","Worldwide Express Letter","TRUE"
"Worldwide Express Plus","Worldwide Express Plus","TRUE"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter","TRUE"
"Worldwide Express Saver","Worldwide Express Saver","TRUE"
"Yes","Yes","TRUE"
"Your Packaging","包装","TRUE"
