"Total refunded","返金合計","TRUE"
"Total Refunded Report","返金額合計レポート","TRUE"
"Total Shipped Report","出荷合計レポート","TRUE"
"Total Tags","合計タグ数","TRUE"
"undefined","未定義","TRUE"
"Updated At","更新日","TRUE"
"Viewed Products Grid Template","閲覧された作用品のグリッドテンプレート","TRUE"
"Viewed Products List Template","閲覧の多い商品リストテンプレート","TRUE"
"Visible In","表示先","TRUE"
"Wishlist Report","ほしい物リストレポート","TRUE"
"Wishlist vs. Regular Order","ほしい物リスト vs. 通常の注文","TRUE"
"Wishlists","ほしい物リスト","TRUE"
"Year","年","TRUE"
"Year-To-Date Starts","開始日","TRUE"
"Yes","Yes","TRUE"
"Your Recently Compared","最近比較した商品","TRUE"
"Your Recently Viewed","最近みた商品","TRUE"
