"Event","イベント","TRUE"
"Event Code","イベントコード","TRUE"
"Every 10 days","１０日毎","TRUE"
"Every 14 days","２週間毎","TRUE"
"Every 3 days","３日毎","TRUE"
"Every 30 days","３０日毎","TRUE"
"Every 40 days","４０日毎","TRUE"
"Every 7 days","毎週","TRUE"
"Exact Match. Address and nine-digit ZIP code","９桁郵便番号と住所の完全一致","TRUE"
"Exact Match. Address and Postal Code. International","郵便番号と住所の完全一致","TRUE"
"Exact Match. Address and Postal Code. UK-specific","郵便番号と住所の完全一致","TRUE"
"Express Checkout","エキスプレス・チェックアウト","TRUE"
"Express Checkout (Payflow Edition) Settings","エキスプレス・チェックアウト（PayFlow Edition）設定","TRUE"
"Express Checkout and Order have been canceled.","注文はキャンセルされました、エキスプレス・チェックアウト","TRUE"
"Express Checkout APIs","エキスプレス・チェックアウト APIs","TRUE"
"Express Checkout has been canceled.","エキスプレス・チェックアウトは、キャンセルされました","TRUE"
"Express Checkout Settings","エキスプレス・チェックアウト設定","TRUE"
"Failed to fetch reports from '%s@%s'.","レポートの取得に失敗しました","TRUE"
"Fee Amount","手数料合計","TRUE"
"Fee Debit or Credit","手数料引き落し、または控除","TRUE"
"Fee Reversal","手数料払い戻し","TRUE"
"Fee: Foreign ACH Withdrawal","手数料：海外送金(ACH)引き落し","TRUE"
"Fee: Mass Pay Request","手数料：一括払い","TRUE"
"Fee: Web Site Payments Pro Account Monthly","手数料：Web Site Payments Proアカウント月額","TRUE"
"Fee: WorldLink Check Withdrawal","手数料：WorldLink Check引き落し","TRUE"
"Fetch","取得","TRUE"
"Fetch Updates","取得更新","TRUE"
"Fetched %s report rows from '%s@%s'.","～から％行取得","TRUE"
"Frontend Experience Settings","Frontend Experience 設定","TRUE"
"Funding","入金","TRUE"
"General (Authorization)","一般（承認）オーソリゼーション","TRUE"
"General (Dividend)","一般（配当）","TRUE"
"General (Funds Transfer from PayPal Account to Another)","一般（PayPalアカウントから他への送金）","TRUE"
"General (Purchase with a credit card)","一般（クレジットカードでの購入）","TRUE"
"General Adjustment without businessrelated event","業務イベントがない一般的調整？","TRUE"
"General Currency Conversion","一般通貨換算、両替","TRUE"
"General Funding of PayPal Account ","PayPalアカウントの送金","TRUE"
"General Redemption","一般引き換え","TRUE"
"General Withdrawal from PayPal Account","PayPalアカウントからの引き落し","TRUE"
"General: adjustment of a type not belonging to the other T12xx categories","一般：他のT12xxカテゴリに属さないタイプの調整","TRUE"
"General: bonus of a type not belonging to the other T08xx categories","一般：他のT08xxカテゴリに属さないタイプの割引","TRUE"
"General: event not yet categorized","一般：分類されていないイベント","TRUE"
"General: non-payment fee of a type not belonging to the other T01xx categories","一般：他のT01xxカテゴリに属さないタイプの支払いが無い手数料","TRUE"
"General: received payment of a type not belonging to the other T00xx categories","一般：他のT00xxカテゴリに属さないタイプの受け取った支払","TRUE"
"General: reversal of a type not belonging to the other T11xx categories","一般：他のT11xxカテゴリに属さないタイプの払い戻し","TRUE"
"General: temporary hold of a type not belonging to the other T15xx categories","一般：他のT15xxカテゴリに属さないタイプの一時保留","TRUE"
"General: Use of PayPal account for purchasing as well as receiving payments","一般：支払いの受取と購入に使用するPayPalアカウント","TRUE"
"General: Withdrawal from PayPal Account","一般：PayPalからの退会","TRUE"
"General: Withdrawal to Non-Bank Entity","一般：銀行以外からの引き落し","TRUE"
"General. Product no longer supported","一般：サポート停止プロダクト","TRUE"
"Get Credentials from PayPal","PayPalからの認証情報取得","TRUE"
"Gift Certificate Payment: purchase of Gift Certificate","ギフトカード支払：ギフトカード証書の購入","TRUE"
"Gift Certificate Redemption","ギフトカード証書の引き換え","TRUE"
"Gross Amount","合計金額","TRUE"
"Header Background Color","ヘッダ背景色","TRUE"
"Header Border Color","ヘッダ境界線色","TRUE"
"Header Image URL","ヘッダイメージURL","TRUE"
"Help","ヘルプ","TRUE"
"Hidden Virtual PayPal Debit Card Transaction","隠しPayPalデビットカード取引、トランザクション","TRUE"
"Hold for Dispute Investigation","係争調査による保留","TRUE"
"If empty, a default value will be used. Custom URL may be provided by CardinalCommerce agreement.","未入力の場合、Cardinal Commerce社からのカスタムURLが初期値として使用されます","TRUE"
"If not specified, Default Country from General Config will be used","指定が無ければ、一般設定の初期設定国が使用されます","TRUE"
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","このオプションを有効化すると、顧客はPayPalウェブサイト上のhttpsプロトコルのみでサポートされるライブモードで発送方法や発送先住所を変更出来ます。","TRUE"
"Impossible to issue a refund transaction because the capture transaction does not exist.","該当する取引が存在しないため、払い戻しを処理出来ません。","TRUE"
"Incentive","インセンティブ","TRUE"
"Initiation Date","加入日","TRUE"
"Invoice ID","請求書番号","TRUE"
"IPN ""%s"".","IPN（即時支払い通知）","TRUE"
"Issuer Liability","発行者の義務、法的責任","TRUE"
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","ストアビュー毎にこの値を「デビットカードまたはクレジットカード」に設定する事を推奨します。","TRUE"
"It is recommended to set this value to ""PayPal"" per store views.","ストアビュー毎にこの値を「PayPal」に設定する事を推奨します。","TRUE"
"Items in Your Shopping Cart","カートの中身","TRUE"
"Last Correlation ID","最新相関ID","TRUE"
"Last Transaction ID","最新トランザクションID,","TRUE"
"Learn More","もっと詳しく","TRUE"
"Login","ログイン","TRUE"
"Looking for PayPal? We have our own tab to the left under Sales.","PayPalをお探しですか？Salesの左下のタブから使えます","TRUE"
"Mass Pay Payment","一括支払い","TRUE"
"Matched (CVV2)","CVV2クレジットカード・セキュリティコード合致","TRUE"
"Matched (CVV2CSC)","CVV2CSCクレジットカード・セキュリティコード合致","TRUE"
"Matched Address only (no ZIP)","住所合致（郵便番号無し）","TRUE"
"Matched Address only (no ZIP). International","住所合致（郵便番号無し）国際","TRUE"
"Matched five-digit ZIP only (no Address)","５桁郵便番号合致（住所無し）","TRUE"
"Matched Postal Code only (no Address)","郵便番号合致（住所無し）","TRUE"
"Matched whole nine-didgit ZIP (no Address)","９桁郵便番号合致（住所無し）","TRUE"
"Merchant Account","出店者アカウント","TRUE"
"Merchant Country","出店者国","TRUE"
"Merchant holds a non-U.S. account and does not have a withdrawal mechanism.","米国外出店者、引き落し方法がありません","TRUE"
"Merchant Liability","出店者義務、法的責任","TRUE"
"Merchant Protection Eligibility","出店者保護資格","TRUE"
"Merchant reference ID format is not supported.","出店者参照IDがサポートされていません","TRUE"
"Merchant Referral Bonus","出店者紹介値引","TRUE"
"Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.","支払承諾機能を有効化するにはPayPalへの申込が必要です。PayPalが確認するまでこのオプションを有効にしないでください。","TRUE"
"Mobile Payment (made via a mobile phone)","携帯電話支払（携帯電話から作成）","TRUE"
"N/A. Address not checked, or acquirer had no response. Service not available","該当無し：住所が確認出来ません、またはカード会社からレスポンスがありません、サービス停止中です","TRUE"
"N/A. Global Unavailable","該当無し：グローバル停止中","TRUE"
"N/A. International Unavailable","該当無し：国際停止中","TRUE"
"N/A. Merchant has indicated that CVV2 is not present on card","該当無し：クレジットカード・セキュリティコードがありません","TRUE"
"N/A. No response","該当無し：レスポンスがありません","TRUE"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","該当無し：クレジットカード番号と有効年月だけの取扱いはしておりません","TRUE"
"N/A. Not processed","該当無し：処理されません","TRUE"
"N/A. Retry","該当無し：再実行","TRUE"
"N/A. Service not available","該当無し：サービス停止中","TRUE"
"N/A. Service not Supported","該当無し：このサービスはサポートされていません","TRUE"
"N/A. Service not supported","該当無し：このサービスはサポートされていません","TRUE"
"N/A. The merchant did not provide AVS information","該当無し：出店者はAVS（住所確認）情報を提供していません","TRUE"
"N/A. The merchant has not implemented CVV2 code handling","該当無し：出店者はCVV2クレジットカード・セキュリティコードを処理出来ません","TRUE"
"N/A. Unavailable","該当無し：停止中","TRUE"
"Negative Balance","赤字、マイナス収支","TRUE"
"Never","まだ","TRUE"
"No","No","TRUE"
"No Details matched","詳細情報の不一致","TRUE"
"No Details matched. International","詳細情報の不一致、国際","TRUE"
"No Liability Shift","責任所在の非移動","TRUE"
"No Logo","ロゴ無し","TRUE"
"No match","不一致","TRUE"
"None of the address information matched","住所が合致しません","TRUE"
"Note: %s","備考","TRUE"
"Nothing to fetch because of an empty configuration.","設定されていないため取得出来ません","TRUE"
"Notified customer about creditmemo #%s.","割り戻し、引き換え金、通知済み顧客？","TRUE"
"Notified customer about invoice #%s.","請求済み顧客","TRUE"
"Now accepting PayPal (150 X 40)","PayPalで承認されました","TRUE"
"Now accepting PayPal (150 X 60)","PayPalで承認されました","TRUE"
"Open Authorization","与信が設定されました","TRUE"
"Order","受注","TRUE"
"Order ID","注文番号","TRUE"
"Page Background Color","ページ背景色","TRUE"
"Page Style","ページの様式","TRUE"
"Part of the address information matched","住所の部分一致","TRUE"
"Partner","パートナー","TRUE"
"Password","パスワード","TRUE"
"Payer Address ID","支払者住所ID","TRUE"
"Payer Address Status","支払者住所ステータス","TRUE"
"Payer Email","支払者メール","TRUE"
"Payer Email: %s","支払者メール","TRUE"
"Payer ID","支払者ID","TRUE"
"Payer is not identified.","支払者が確認出来ませんでした","TRUE"
"Payer Status","支払者ステータス","TRUE"
"Payflow Pro Gateway","Payflow Pro ゲートウェイ","TRUE"
"Payflow Pro Settings","Payflow Pro 設定","TRUE"
"Payment Action","支払アクション","TRUE"
"Payment Applicable From","支払申込書","TRUE"
"Payment Method","支払方法","TRUE"
"Payment Refund initiated by merchant","出店者による払い戻し","TRUE"
"Payments by PayPal (150 X 40)","PayPalで支払","TRUE"
"Payments by PayPal (150 X 60)","PayPalで支払","TRUE"
"PayPal","PayPal","TRUE"
"PayPal Balance Manager function of PayPal account","PayPalアカウントのPayPal Balance Manager 機能","TRUE"
"Paypal Billing Agreement Settings","PayPal支払承諾設定","TRUE"
"PayPal Buyer Warranty Bonus","PayPal支払者保証割引","TRUE"
"PayPal Debit Card Cash Advance","PayPalデビットカード現金前払い","TRUE"
"PayPal Debit Card Withdrawal from ATM","PayPalデビットカードATM引き落し","TRUE"
"PayPal Express Checkout Token does not exist.","PayPalエキスプレスチェックアウトトークンがありません","TRUE"
"PayPal Express Order Review Form","PayPalエキスプレスオーダー確認フォーム","TRUE"
"PayPal Fee Information","PayPal手数料情報","TRUE"
"PayPal gateway has rejected request. %s","PayPal ゲートウェイが要求を拒否しました","TRUE"
"PayPal Merchant Pages Style","PayPal出店者ページスタイル","TRUE"
"PayPal processes all of your orders, and you get paid.","PayPalは全ての注文を処理しましたので、支払われます","TRUE"
"PayPal Product Logo","PayPalプロダクトロゴ","TRUE"
"PayPal Protection Bonus","PayPal 保護割引","TRUE"
"PayPal Reference ID","PayPal  照会ID","TRUE"
"PayPal Reference ID Type","PayPal  照会IDタイプ","TRUE"
"PayPal retains reports for 45 days.","PayPalは４５日間レポートを保存しています","TRUE"
"PayPal Settlement Reports","PayPal決済レポート","TRUE"
"PayPal/Centinel Electronic Commerce Indicator","PayPal/Centinel ECインジケータ","TRUE"
"PayPal/Centinel Visa Payer Authentication Service Result","PayPal/Centinel Visa 支払認証サービス結果","TRUE"
"Pending PayPal","PayPalの保留","TRUE"
"Place Order","発注","TRUE"
"Please select a shipping method...","配送方法を選択してください","TRUE"
"Points Incentive Redemption","買い物ポイントの償還","TRUE"
"Postage Payment to either USPS or UPS","USPSまたはUPSの送料支払","TRUE"
"Preapproved Payment (BillUser API), either sent or received","事前承認済支払 (BillUser API), が送られました、または受領しました","TRUE"
"Preapproved Payment ID","事前承認済支払ID","TRUE"
"Price","価格","TRUE"
"Process credit cards directly on your website with PayPal’s all-in-one online payment processing solution.","PayPalのオンライン決済ソリューションを使ってウェブサイトからのカード支払いを直接処理しましょう。","TRUE"
"Product Name","商品名","TRUE"
"Proxy Host","プロキシホスト","TRUE"
"Proxy Port","プロキシポート","TRUE"
"Qty","個数","TRUE"
"Reauthorization","再与信","TRUE"
"Reference Information","参照情報、委託情報","TRUE"
"Refund issued by merchant.","出店者からの再入金","TRUE"
"Reimbursement for a chargeback.","支払拒否の補償","TRUE"
"Reimbursement of Chargeback","支払拒否の補償","TRUE"
"Report Date","レポート年月日","TRUE"
"Reports","レポート","TRUE"
"Require CVV Entry","セキュアコード入力が必要です","TRUE"
"Reversal","取り消し","TRUE"
"Reversal of an adjustment.","調整の取り消し","TRUE"
"Reversal of General Account Hold","講座の取り消し","TRUE"
"Reversal of hold for Dispute Investigation","係争調査の保留取り消し","TRUE"
"Reversal of Points Usage","買い物ポイント使用の取り消し","TRUE"
"Review Order","注文の確認","TRUE"
"Reward Voucher Redemption","割引券の引き換え","TRUE"
"Sale","セール","TRUE"
"Sales","販売","TRUE"
"Sandbox Mode","保護モード","TRUE"
"Schedule","スケジュール","TRUE"
"Schedule description is too long.","スケジュールディスクリプションが長過ぎます","TRUE"
"Scheduled Fetching","定期的取得","TRUE"
"Select a PayPal Solution","PayPalソリューションを選択","TRUE"
"Settlement Consolidation","決済の統合","TRUE"
"Settlement of a chargeback.","支払拒否の清算","TRUE"
"Settlement Report Settings","決済レポート設定","TRUE"
"Severe 3D Secure Card Validation","厳格な3Dセキュアカード検査","TRUE"
"Severe Validation Removes Chargeback Liability on Merchant","厳格な検査が出店者の支払拒否義務を取り払う？","TRUE"
"Severe validation removes chargeback liability on merchant.","厳格な検査が出店者の支払拒否義務を取り払う？","TRUE"
"SFTP Credentials","SFTP証明書","TRUE"
"Shipping","配送","TRUE"
"Shipping Address","配送先","TRUE"
"Shipping Information","配送情報","TRUE"
"Shipping Method","配送方法","TRUE"
"Shop now using (150 X 40)","使用中","TRUE"
"Shop now using (150 X 60)","使用中","TRUE"
"Shortcut","ショートカット","TRUE"
"Shortcut Buttons Flavor","ショートカットボタンの色","TRUE"
"Shortcut on Product View","製品ビューでのショートカット","TRUE"
"Shortcut on Shopping Cart","ショッピングカートでのショートカット","TRUE"
"Sign a billing agreement to streamline further purchases with PayPal.","より便利なお買い物のためにPayPalの支払い許諾に同意をお願いします。","TRUE"
"Solo","Solo","TRUE"
"Sorry, no quotes are available for this order at this time.","申し訳ありません、在庫数が不足しております。","TRUE"
"Sort Order","注文順","TRUE"
"Static","静的","TRUE"
"Submitting order information...","注文情報を送信しています。。。","TRUE"
"Subscriber name is too long.","購読者名が長過ぎます","TRUE"
"Subscription ID","購読者ID","TRUE"
"Subscription Payment, either payment sent or payment received","購読料金、会費の支払、受領","TRUE"
"Subtotal","小計","TRUE"
"Summary Text for Aggregated Cart","カートの集計テキストサマリ","TRUE"
"Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","American Express カードのサポートは追加契約が必要です、詳しくは <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","TRUE"
"Switch/Maestro","Switch/Maestroデビットカード","TRUE"
"Test Mode","テストモード","TRUE"
"The background color for the checkout page around the header and payment form.","チェックアウトページのヘッダと支払いフォームの背景色","TRUE"
"The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII.","チェックアウトページのヘッダ背景色、ASCII HTML hexadecimalカラーコード、ケースインテンシブ","TRUE"
"The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.","チェックアウトページの上部左イメージ、最大サイズ 750x90-pixel. <strong style=""color:red"">https</strong> をお勧めします","TRUE"
"The merchant account is not yet verified.","出店者アカウントが確認されていません","TRUE"
"The payment curency does not match any of the merchant\'s balances currency.","支払通貨が出店者の通貨に合致しません","TRUE"
"The payment eCheck is not yet cleared.","eCheckが決済出来ません","TRUE"
"The payment is authorized but not settled.","支払は承認されましたが、決済されていません","TRUE"
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","メールアドレスが確認されていないため支払が保留されています","TRUE"
"The payment is pending while it is being reviewed by PayPal for risk.","PayPalが確認中のため支払が保留されています","TRUE"
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","FALSE"
"Time of Day","時間帯","TRUE"
"Title","タイトル","TRUE"
"Transaction ID","トランザクションID","TRUE"
"Transaction Information","トランザクション情報","TRUE"
"Transfer Cart Line Items","カートの１行を送信","TRUE"
"Transfer Shipping Options","発送オプションを送信","TRUE"
"Triggered Fraud Filters","不正防止フィルター","TRUE"
"Unable to calculate cart line item totals.","カートの合計が計算出来ません","TRUE"
"Unable to cancel Express Checkout.","エキスプレス・チェックアウトがキャンセル出来ません","TRUE"
"Unable to communicate with the PayPal gateway.","PayPalゲートウェイと通信出来ません","TRUE"
"Unable to initialize Express Checkout review.","エキスプレス・チェックアウト確認が初期化出来ません","TRUE"
"Unable to initialize Express Checkout.","エキスプレス・チェックアウトが初期化出来ません","TRUE"
"Unable to place the order.","注文ができません","TRUE"
"Unable to process Express Checkout approval.","エキスプレス・チェックアウトの承認ができません","TRUE"
"Unable to start Express Checkout.","エキスプレス・チェックアウトが開始出来ません","TRUE"
"Unable to update shipping method.","発送方法が更新出来ません","TRUE"
"Unknown reason. Please contact PayPal customer service.","原因不明です、PayPalカストマーサービスにご連絡ください","TRUE"
"Update Shipping Method","配送方法を更新する","TRUE"
"Use colon to specify port. For example: ""test.example.com:5224"".","ポートを指定するにはコロン「：」を使用してください、""test.example.com:5224""","TRUE"
"Use Proxy","プロキシを使用する","TRUE"
"User","ユーザー","TRUE"
"User-initiated Currency Conversion","ユーザーによる通貨換算","TRUE"
"Uses store frontend name by default.","ストアフロントエンド名をデフォルトにする","TRUE"
"Vendor","ベンダー","TRUE"
"View","ビュー","TRUE"
"View Demo","ビューデモ","TRUE"
"View PayPal solutions.","PayPalソリューションを見る","TRUE"
"View Transaction","取引を見る","TRUE"
"View Transaction Details","取引明細を見る","TRUE"
"Virtual PayPal Debit Card Transaction","仮想PayPalデビットカード取引？","TRUE"
"Virtual Terminal Payment","仮想端末からの支払","TRUE"
"Void","無効","TRUE"
"We prefer PayPal (150 X 40)","PayPalでお支払い","TRUE"
"We prefer PayPal (150 X 60)","PayPalでお支払い","TRUE"
"Website Payments Pro","Website Payments Pro","TRUE"
"Website Payments Pro (Payflow Edition) Settings","Website Payments Pro (Payflow Edition) 設定","TRUE"
"Website Payments Pro Payflow Edition (includes Express Checkout)","Website Payments Pro Payflow Edition (includes Express Checkout)","TRUE"
"Website Payments Pro Settings","Website Payments Pro の設定","TRUE"
"Website Payments Standard","Website Payments スタンダード","TRUE"
"Website Payments Standard Payment","Website Payments スタンダード支払","TRUE"
"Website Payments Standard Settings","Website Payments スタンダード設定","TRUE"
"What is PayPal?","PayPalとは？","TRUE"
"Whether to create a billing agreement, if there are no active billing agreements available.","支払承諾アカウントが無い場合、新たに作成するかどうか","TRUE"
"Will appear as a payment option only for customers who have at least one active billing agreement.","最低一つ以上の支払承諾アカウントがある顧客のみ、支払方法オプションが表示されます","TRUE"
"WorldLink Withdrawal","WorldLink引き落し","TRUE"
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","PayPalで効果的な追加購買のために、支払承諾に申込しませんか？","TRUE"
"Wrong PayPal Express Checkout Token specified.","不正なPayPalエキスプレス・チェックアウトトークンです","TRUE"
"Yes","はい","TRUE"
"Yes. Matched Address and five-didgit ZIP","はい、５桁の郵便番号と住所が合致","TRUE"
"You will be redirected to the PayPal website in a few seconds.","数秒以内にPayPalウェブサイトに切り替わります","TRUE"
"You will be redirected to the PayPal website when you place an order.","発注後PayPalウェブサイトに切り替わります","TRUE"
"You will be redirected to the PayPal website.","PayPalウェブサイトに切り替わります","TRUE"
