"-- Please Select --","-- 選択してください --","1"
"-- Please Select Billing Agreement--","-- 支払条件を選択してください--","1"
"Are you sure you want to send Invoice email to customer?","請求メールを送信してもいいですか？","1"
"Are you sure you want to send order email to customer?","注文受付メールを送信してもいいですか？","1"
"Are you sure you want to send Shipment email to customer?","出荷メールを送信してもいいですか？","1"
"Are you sure you want to void the payment?","決済データを取り消してもかまいませんか？","1"
"Are you sure?","よろしいですか？","1"
"Are you sure? This order will be canceled and a new one will be created instead","この注文データはキャンセルされ、新しいものが作成されますがよろしいですか？","1"
"Assign Order Status to State","注文ステータスをステートに割り当てる","1"
"Assign Status to State","ステータスをステートに割り当てる","1"
"Assignment Information","割当情報","1"
"At least a payment ID must be set.","決済IDが必要です。","1"
"Authorization","認証","1"
"Authorized amount of %s.","オーソリ取得済み金額 %s.","1"
"Authorizing amount of %s is pending approval on gateway.","オーソリ対象額 %s が決済ゲートウェイで承認待ちです。","1"
"Back","戻る","1"
"Back to Billing Agreements","支払契約に戻る","1"
"Back to My Orders","ご注文画面に戻る","1"
"Back to Recurring Profiles","定期購入プロフィールに戻る","1"
"Backordered","バックオーダー中","1"
"Bestsellers","ベストセラー","1"
"Bill to Name","購入者名","1"
"Billing","請求書","1"
"Billing Address","購入者住所","1"
"Billing Agreement","支払契約","1"
"Billing Agreement # %s","支払契約 # %s","1"
"Billing Agreement #%s","支払契約 # %s","1"
"Billing Agreement View","支払契約表示","1"
"Billing Agreements","支払契約","1"
"Billing Last Name","請求先姓","1"
"Billing ZIP Code","請求先郵便番号","1"
"Buy %s for price %s","値段%sで%s買う","1"
"Cancel","キャンセル","1"
"Cancel invoice","領収書キャンセル","1"
"Cancel order","注文キャンセル","1"
"Canceled","キャンセル済","1"
"Canceled order offline.","オフラインで注文をキャンセル","1"
"Canceled order online.","オンラインでキャンセルする。","1"
"Cannot add order history.","注文履歴を追加できません。","1"
"Cannot create an empty shipment.","空の配送を作成できません。","1"
"Cannot determine the field name.","フィールド名を指定できません。","1"
"Cannot do invoice for order.","領収書を作成できません。","1"
"Cannot do shipment for order.","出荷伝票を作成できません。","1"
"Cannot get order instance","注文インスタンスを取得できません","1"
"Cannot get the order instance.","注文インスタンスを取得できません。","1"
"Cannot register an existing credit memo.","返金データが存在するため登録できません。","1"
"Cannot register existing invoice","領収書が存在するため登録できません","1"
"Cannot register existing shipment","出荷伝票が存在するため登録できません","1"
"Capture","計上","1"
"Capture Amount","計上金額","1"
"Capture invoice","領収書計上","1"
"Capture Offline","オフライン計上","1"
"Capture Online","オンライン計上","1"
"Captured amount of %s online.","%s が処理されました。","1"
"Capturing amount of %s is pending approval on gateway.","売上確定額 %s が決済ゲートウェイで保留中です。","1"
"Carrier","配送業者","1"
"Carrier/Method","配送業者・配送方法","1"
"Change status, add comments","ステータス変更、コメント追加","1"
"Changing address information will not recalculate shipping, tax or other order amount.","住所情報を変更しても、配送料金や税金、その他の情報は変更されません。","1"
"Checkout Totals Sort Order","合計表示順","1"
"City","市","1"
"Click to change shipping method","クリックして配送方法を変更","1"
"Close","閉じる","1"
"Closed","クローズド","1"
"cm","cm","2"
"Comma-separated.","コンマ区切り","1"
"Comment","コメント","1"
"Comment Text","コメントテキスト","1"
"Comments","コメント","1"
"Comments History","コメント履歴","1"
"Company","会社名","1"
"Complete","完了","1"
"Configure","構成","1"
"Configure and Add to Order","オプションを選択して追加する","1"
"Contents","コンテンツ","1"
"Continue","続ける","1"
"Country","国","1"
"Coupons","クーポン","1"
"Create","作成","1"
"Create New Customer","新規顧客作成","1"
"Create new invoice for order","注文の新しい領収書を作成する","1"
"Create New Order","受注新規作成","1"
"Create New Order for %s","%sの受注を新規作成する","1"
"Create New Order for %s in %s","%sの受注を%sで新規作成する","1"
"Create New Order for New Customer","新規顧客の受注を新規作成する","1"
"Create New Order for New Customer in %s","%sの新規顧客の受注を新規作成する","1"
"Create New Order Status","新しい注文ステータスを作成","1"
"Create new shipment for order","注文の新しい配送伝票を作成する","1"
"Create New Status","新しいステータスを作成","1"
"Create Packages","パッケージを作成","1"
"Create Shipment","配送伝票作成","1"
"Create Shipping Label","出荷ラベルを作成","1"
"Create Shipping Label...","出荷ラベルを作成...","1"
"Create...","作成...","1"
"Created At","作成日","1"
"Created billing agreement #%s.","支払契約No.%s を作成しました。","1"
"Created:","作成:","1"
"Credit Memo","クレジットメモ","1"
"Credit Memo #","クレジットメモ #","1"
"Credit Memo # ","クレジットメモ #","1"
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","クレジットメモ #%1$s | %3$s | %2$s (%4$s)","1"
"Credit Memo Comment Email Sender","クレジットメモコメントメール送信者","1"
"Credit Memo Comment Email Template","クレジットメモコメントメールテンプレート","1"
"Credit Memo Comment Email Template for Guest","ゲスト用クレジットメモコメントメールテンプレート","1"
"Credit Memo Comments","クレジットメモコメント","1"
"Credit Memo Email Sender","クレジットメモメール送信者","1"
"Credit Memo Email Template","クレジットメモメールテンプレート","1"
"Credit Memo Email Template for Guest","ゲスト用クレジットメモメールテンプレート","1"
"Credit memo has been created automatically","クレジットメモを自動作成しました","1"
"Credit Memo Update","クレジットメモ更新","1"
"Credit Memo Update for Guest","顧客クレジット情報更新","1"
"Credit Memos","クレジットメモ","1"
"Creditmemo","クレジットメモ","1"
"CSV","CSVファイル","1"
"Custom Price","カスタム価格","1"
"Custom Value","カスタム値","1"
"Customer","顧客","1"
"Customer Can Define Start Date","顧客が支払開始日を指定可能","1"
"Customer Email","顧客メールアドレス","1"
"Customer Group","顧客グループ","1"
"Customer Last Name","顧客姓","1"
"Customer My Account Order Creditmemo View","マイページクレジットメモ画面","1"
"Customer My Account Order History","マイページ注文履歴","1"
"Customer My Account Order Invoice View","マイページ領収書画面","1"
"Customer My Account Order Shipment View","マイページ配送画面","1"
"Customer My Account Order View","マイページ注文情報画面","1"
"Customer Name","顧客名","1"
"Customer\'s Current Activities","顧客の最近の行動","1"
"Customs Value","カスタム値","1"
"Date","日付","1"
"Date Shipped","配送日","1"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","PDFやHTMLドキュメントでは、初期設定のロゴが使用されます。<br />(jpeg, tiff, png)","1"
"Default Status","標準ステータス","1"
"Default Template","標準のテンプレート","1"
"Delete","削除","1"
"Delete Package","パッケージ削除","1"
"Denied the payment online.","オンライン決済拒否","1"
"Deny Payment","決済拒否","1"
"Description Message","概要メッセージ","1"
"Discount","割引価格","1"
"Discount (%s)","割引価格 (%s)","1"
"Discount Amount","割引価格","1"
"Display Order ID in Header","ヘッダにオーダーIDを表示","1"
"Edit","編集","1"
"Edit Order","受注の編集","1"
"Edit Order #%s","受注の編集 No.%s","1"
"Edit Order %s %s Address","注文番号 %s の %s 住所を編集","1"
"Edit Order Status","注文ステータスの編集","1"
"Email","Eメール","1"
"Email Address","メールアドレス","1"
"Email Copy of Credit Memo","クレジットメモのメールコピー","1"
"Email Copy of Invoice","領収書のメールコピー","1"
"Email Copy of Shipment","配送のメールコピー","1"
"Email Order Confirmation","Emailオーダー確定","1"
"Enable","有効","1"
"Enabled","有効","1"
"Enter the billing last name and email/ZIP as in the order billing address","姓とメールアドレス・郵便番号を請求先住所に入力してください","1"
"Entered data is incorrect. Please try again.","入力されたデータが不正です。やり直してください。","1"
"Error to Show in Shopping Cart","ショッピングカートに表示するエラーメッセージ","1"
"Excel XML","Excel XML","2"
"Excl. Tax","税別","1"
"Expired","期限切れ","1"
"Explanation","形式","1"
"Failed to cancel the billing agreement.","支払契約キャンセルに失敗しました。","1"
"Failed to create billing agreement for this order.","この注文の支払い契約の作成に失敗しました。","1"
"Failed to finish billing agreement wizard.","支払同意ウィザードの完了に失敗しました。","1"
"Failed to send the order email.","注文メールの送信に失敗しました。","1"
"Failed to start billing agreement wizard.","支払同意ウィザードの開始に失敗しました。","1"
"Failed to update the payment.","支払情報の更新に失敗しました。","1"
"Failed to update the profile.","ぷろふぁいるの更新に失敗しました。","1"
"Failed to void the payment.","決済の取り消しに失敗しました","1"
"Fetch","フェッチ","1"
"File extension not known or unsupported type in the following shipment: %s","以下の出荷データのファイルの拡張子が不明または未サポートです: %s","1"
"Find Order By:","この条件で検索:","1"
"First Name","名","1"
"From","開始","1"
"From Name","送信者","1"
"From:","開始:","1"
"G.T. (Base)","合計(総額)","1"
"G.T. (Purchased)","合計 (出荷済)","1"
"General Information","総合情報","1"
"Get Payment Update","決済情報の更新を取得する","1"
"Get shipping methods and rates","配送方法を料金を取得する","1"
"Get Update","更新を取得","1"
"Gift Message","ギフトメッセージ","1"
"Gift Message for the Entire Order","この注文のギフトメッセージ","1"
"Gift Message for This Order","この注文のギフトメッセージ","1"
"Gift Message for this Order","この注文のギフトメッセージ","1"
"Gift Options","ギフトオプション","1"
"Girth","寸法","1"
"Grand Total","合計","1"
"Grand Total to be Charged","お支払合計","1"
"Guest","ゲスト様","1"
"Height","高さ","1"
"Hold","ホールド","1"
"Hold action is not available.","ホールドアクションは利用できません。","1"
"Hold order","注文保留","1"
"ID","ID","2"
"ID #","ID #","2"
"If empty, the default description above will be used.","もし空白の場合は標準のMeta Descriptionが使用されます。","1"
"If empty, the default error above will be used.","空白の場合は標準のエラーが使用されます。","1"
"If the invoice was created offline, try creating an offline creditmemo.","オフラインで領収書を作成している場合は、オフラインで返金伝票を作成してみてください。","1"
"in","インチ","1"
"Incl. Tax","税込","1"
"Information","情報","1"
"Initial Fee","初期費用","1"
"Initial Fees","初期費用","1"
"Initial period payment","初回支払","1"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","2"
"Invalid block: %s.","不正なブロック: %s","1"
"Invalid carrier specified.","不正な配送業者です。","1"
"Invalid draw line data. Please define ""lines"" array.","不正な行データです。""lines""を配列に定義して下さい。","1"
"Invalid entity model","不正なエンティティモデル","1"
"Invalid item option format.","不正なオプションの形式です。","1"
"Invalid qty to invoice item ""%s""","商品請求に対して不正な数量 ""%s""","1"
"Invalid qty to refund item ""%s""","払戻に対して不正な数量 ""%s""","1"
"Invalid qty to ship for item ""%s""","配送に対して不正な数量 ""%s""","1"
"Invalid renderer model","不正な renderer model","1"
"Invalid request for adding product to quote.","不正な商品データです。","1"
"Invoice","領収書","1"
"Invoice #","領収書番号","1"
"Invoice # ","領収書番号","1"
"Invoice #%1$s | %2$s | %4$s (%3$s)","領収書番号%1$s | %2$s | %4$s (%3$s)","1"
"Invoice #%s","領収書番号%s","1"
"Invoice and Packing Slip Design","領収書と納品書のデザイン","1"
"Invoice and Ship","請求と出荷","1"
"Invoice canceling problem.","領収書のキャンセル中に問題が発生しました。","1"
"Invoice cannot be canceled.","領収書をキャンセルできません。","1"
"Invoice cannot be captured.","領収書を売上確定しました。","1"
"Invoice cannot be voided.","領収書を無効にできません。","1"
"Invoice capturing problem.","領収書計上エラー","1"
"Invoice Comment Email Sender","領収コメントEメール送信者","1"
"Invoice Comment Email Template","領収書コメントメールテンプレート","1"
"Invoice Comment Email Template for Guest","ゲスト用の注文コメントメールテンプレート","1"
"Invoice Comments","領収書コメント","1"
"Invoice Date","領収日","1"
"Invoice Email Sender","領収書メール送信者","1"
"Invoice Email Template","領収書メールテンプレート","1"
"Invoice Email Template for Guest","ゲスト用の領収書メールテンプレート","1"
"Invoice Update","領収書更新","1"
"Invoice Update for Guest","ゲスト用領収書の更新","1"
"Invoice void problem","領収書取消エラー","1"
"Invoice will be created without communication with payment gateway.","領収書は決済サーバと通信せずに作成されます。","1"
"Invoiced","領収済","1"
"Invoices","領収書","1"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","2"
"Is Closed","クローズ済","1"
"Item","商品","1"
"Item object is not specified.","対象の商品が不明です。","1"
"Item options declaration error.","オプション定義エラー。","1"
"Item ordered qty","オーダーされた商品数量","1"
"Item qty declaration error.","商品個数定義エラー","1"
"Item Status","商品状況","1"
"Items","商品","1"
"Items in the Package","梱包内の商品","1"
"Items Invoiced","領収済個数","1"
"Items maximum quantity or price do not allow checkout.","最大購入個数または金額が支払方法で許可されていません。","1"
"Items options declaration error.","商品オプション定義エラー","1"
"Items Ordered","注文済商品","1"
"Items Refunded","払戻された商品","1"
"Items Shipped","出荷済商品","1"
"Items to Refund","払戻商品","1"
"Items to Ship","配送する商品","1"
"Key","キー","1"
"kg","kg","2"
"Last Name","姓","1"
"Last Ordered Items","最終注文商品","1"
"Last status can\'t be unassigned from state.","最終ステータスがステートに割り当てられていません。","1"
"lb","ポンド","1"
"Length","長さ","1"
"Link to the New Order","新しい注文へのリンク","1"
"Link to the Previous Order","前の注文へのリンク","1"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","ロゴはHTML文書のみです。空白の場合、初期設定が使用されます。<br />(jpeg, gif, png)","1"
"Logo for HTML Print View","HTML印刷画面のロゴ","1"
"Logo for PDF Print-outs (200x50)","PDF印刷のロゴ (200x50)","1"
"Make Check payable to:","Make Check payable to:","2"
"Manage","管理","1"
"Maximum shipping amount allowed to refund is: %s","払い戻し可能な最大配送額: %s","1"
"Message","メッセージ","1"
"Message:","メッセージ:","1"
"Minimum Amount","最小個数","1"
"Minimum Order Amount","最少注文数","1"
"Mixed","混じった","1"
"Move to Shopping Cart","ショッピングカートへ移動","1"
"Move to Wishlist","ウィッシュリストへ移動","1"
"Multi-address Description Message","複数住所概要メッセージ","1"
"Multi-address Error to Show in Shopping Cart","ショッピングカート内に表示する複数住所エラーメッセージ","1"
"My Orders","ご注文","1"
"My Orders - Details","ご注文 - 詳細","1"
"N/A","該当無し","1"
"Name","名前","1"
"New","新規","1"
"New Billing Agreement","新規支払契約","1"
"New Credit Memo","新しいクレジットメモ","1"
"New Credit Memo for Guest","ゲスト用新しいクレジットメモ","1"
"New Invoice","新しい領収書","1"
"New Invoice and Shipment for Order #%s","新しい領収書と出荷伝票 #%s","1"
"New Invoice for Guest","ゲストの新しい領収書","1"
"New Invoice for Order #%s","新しい領収書 #%s","1"
"New Order","新しい注文","1"
"New Order Confirmation Email Sender","新規注文確認メール送信者","1"
"New Order Confirmation Template","新しい注文確認テンプレート","1"
"New Order Confirmation Template for Guest","ゲスト用新しい注文確認テンプレート","1"
"New Order for Guest","ゲスト用新規注文","1"
"New Order RSS","新規注文 RSS","1"
"New Order Status","新規注文ステータス","1"
"New Shipment","新規配送","1"
"New Shipment for Guest","ゲスト用新規配送","1"
"New Shipment for Order #%s","新しい出荷伝票 #%s","1"
"Newsletter Subscription","メールマガジン購読","1"
"No","No","2"
"No detail for number ""%s""","番号 ""%s"" の詳細がありません","1"
"No information available.","利用可能な情報はありません。","1"
"No Items","商品なし","1"
"No items","商品なし","1"
"No Items To Refund","払戻商品無し","1"
"No order(s) were put on hold.","ホールド中の注文はありません。.","1"
"No order(s) were released from holding status.","ホールド状態から解放された注文データはありません。","1"
"No ordered items","オーダーされていない商品","1"
"No Payment Methods","支払方法なし","1"
"No shipping information available","有効な配送方法がありません。","1"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","名目上の商品は単独で請求されます。続けるには他の商品を削除してください。","1"
"Nominal Items","名目上の項目","1"
"Nominal order registered.","名目上の注文を登録しました。","1"
"Not Capture","取込無し","1"
"Not enough valid data to save the parent transaction ID.","親トランザクションIDを保存するために必要なデータがありません。","1"
"Not Initialized","未初期化","1"
"Not Notified","通知無し","1"
"Notification Not Applicable","通知対象はありません","1"
"Notified","通知済","1"
"Notify Customer by Email","メールで通知","1"
"Number","数","1"
"Number of Invoiced Orders","請求済み注文件数","1"
"Number of Orders","注文数","1"
"Number of Refunded Orders","返金された注文の数","1"
"Offline Refunded","オフライン返金","1"
"OK","OK","2"
"On Hold","保留","1"
"Online Refunded","オンライン返金","1"
"Order","注文","1"
"Order #","ご注文番号","1"
"Order # ","ご注文番号 ","1"
"Order # %s","ご注文番号 %s","1"
"Order # %s %s | %s","ご注文番号 %s %s | %s","1"
"Order #%s","ご注文番号 %s","1"
"Order #%s - %s","ご注文番号 %s - %s","1"
"Order Address Information","注文住所情報","1"
"Order API","注文API","1"
"Order Comment","注文コメント","1"
"Order Comment Email Sender","注文コメントメール送信者","1"
"Order Comment Email Template","注文コメントメールテンプレート","1"
"Order Comment Email Template for Guest","ゲスト用注文コメントメールテンプレート","1"
"Order Comments","注文コメント","1"
"Order Credit Memos","注文クレジットメモ","1"
"Order Currency:","受注通貨:","1"
"Order Date","注文日","1"
"Order Date (%s)","オーダー日付 (%s)","1"
"Order Date: ","注文日:","1"
"Order Date: %s","注文日: %s","1"
"Order Details","注文詳細","1"
"Order does not allow to be canceled.","注文データはキャンセルできません。","1"
"Order Grand Total","注文合計","1"
"Order History","注文履歴","1"
"Order History Info","注文履歴","1"
"Order ID","注文番号","1"
"Order Information","受注情報","1"
"Order invoice","注文領収書","1"
"Order Invoices","注文領収書","1"
"Order is suspended as its capture amount %s is suspected to be fraudulent.","注文は処理中断中です。 %s が詐欺の疑いがあります。","1"
"Order object is not specified.","対象オーダーが不明です。","1"
"Order saving error: %s","注文の保存エラー: %s","1"
"Order Shipments","注文を配送する","1"
"Order shipments","注文を配送する","1"
"Order State","注文ステート","1"
"Order Status","注文ステータス","1"
"Order status does not exist.","注文ステータスがありません。","1"
"Order Status Information","注文処理状況","1"
"Order status with the same status code already exist.","同じ名前の注文ステータスが既に存在しています。","1"
"Order Statuses","注文ステータス","1"
"Order Subtotal","注文小計","1"
"Order Taxes Report Grouped by Tax Rates","受注税レポートを税率でグループ化する","1"
"Order Total","注文合計","1"
"Order Totals","注文合計","1"
"Order Update","注文更新","1"
"Order Update for Guest","ゲストの注文を更新","1"
"Order View","注文ビュー","1"
"Order was placed using %s","オーダーは%sを使うと認識された","1"
"Ordered","注文済","1"
"Ordered amount of %s.","注文合計は %s です。","1"
"Ordering amount of %s is pending approval on gateway.","注文金額 %s が決済ゲートウェイで承認待ちです。","1"
"Orders","注文","1"
"Orders and Returns","注文と返品","1"
"Orders and Returns Search Form","注文と返品検索フォーム","1"
"Original order item that recurring payment profile correspondss to.","Original order item that recurring payment profile correspondss to.","2"
"Original Price","原価","1"
"Package","パッケージ","1"
"Packages","パッケージ","1"
"Packingslip # ","出荷番号","1"
"Paid","支払済","1"
"Paid Amount","支払額","1"
"Parent Transaction ID","親トランザクションID","1"
"Parent transaction ID must have a transaction ID.","元の取引IDは取引IDを持っている必要があります","1"
"Partial","部分的な","1"
"Payment disallow storing objects.","支払失敗格納オブジェクト","1"
"Payment Failed","支払失敗","1"
"Payment Information","お支払情報","1"
"Payment Method","お支払方法","1"
"Payment Method Name","支払方法名","1"
"Payment Method:","支払方法:","1"
"Payment Review","決済レビュー","1"
"Payment transactions disallow storing objects.","支払トランザクションは許可されていません。","1"
"Payment type","支払タイプ","1"
"Payment update has been made.","決済更新を行いました。","1"
"PDF Credit Memos","PDFクレジットメモ","1"
"PDF Invoices","PDF領収書","1"
"PDF object is not specified.","対象のPDFが不明です。","1"
"PDF Packingslips","出荷案内書PDF","1"
"PDF page object is not specified.","対象のPDFページが不明です。","1"
"PDF Print-outs","PDF印刷物","1"
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","PDF合計モデルオブジェクトは Mage_Sales_Model_Order_Pdf_Total_Default を継承する必要があります。","1"
"Pending","処理待ち","1"
"Pending Payment","未支払","1"
"Period","期間","1"
"Place Order Using Billing Agreements","支払契約を使用して注文を確定できません。","1"
"Placed from IP","IPアドレス","1"
"Please define PDF object before using.","ご使用前にPDFオブジェクトを定義してください。","1"
"Please enter positive number in this field.","このフィールドには使用可能な数字を入力してください。","1"
"Please Select a Customer","顧客を選択してください。","1"
"Please Select a Store","店舗を選択してください。","1"
"Please Select Products to Add","追加する商品を選択してください。","1"
"Please specify a valid grid column alias name that exists in grid table.","グリッドテーブルに存在する列の別名を指定してください。","1"
"Price","価格","1"
"Print","印刷","1"
"Print All","すべて印刷","1"
"Print All Invoices","全ての領収書を印刷する","1"
"Print All Refunds","すべての返金を印刷","1"
"Print All Shipments","すべての配送を印刷","1"
"Print Credit Memos","クレジットメモ印刷","1"
"Print Invoice","領収書を印刷する","1"
"Print Invoices","領収書印刷","1"
"Print Order","注文印刷","1"
"Print Order # %s","印刷注文 # %s","1"
"Print Packingslips","納品書を印刷","1"
"Print Refund","返金済を印刷","1"
"Print Shipment","配送を印刷","1"
"Print Shipping Label","出荷ラベルを印刷","1"
"Print Shipping Labels","出荷ラベルを印刷","1"
"Processing","処理中","1"
"Product","商品","1"
"Product Name","商品名","1"
"Products","商品","1"
"Products Bestsellers Report","商品ベストセラーレポート","1"
"Products in Comparison List","比較リストの商品","1"
"Products should be added to package(s)","商品を梱包に追加しなければなりません。","1"
"Profile #%s","プロファイル #%s","1"
"Profile Information","プロフィールの概要","1"
"Profile State","プロフィール状態","1"
"Profit","利益","1"
"Promotion Coupons Usage Report","クーポン使用レポート","1"
"Proper payment object must be set.","正しい決済オブジェクトが必要です。","1"
"Purchase Order Number:","出荷番号:","1"
"Purchased From","出荷元","1"
"Purchased From (Store)","出荷元（店舗）","1"
"Purchased Item","出荷された商品","1"
"Purchased On","購入先","1"
"Qty","個数","1"
"Qty Invoiced","領収済個数","1"
"Qty Ordered","受注数","1"
"Qty Shipped","出荷数","1"
"Qty To Add","追加数","1"
"Qty to Add","追加数","1"
"Qty to Invoice","請求個数","1"
"Qty to Refund","払戻数量","1"
"Qty to Ship","配送数量","1"
"Quantity Ordered","注文済数","1"
"Quote item id is not received.","商品データが見つかりません。","1"
"Quote item is not loaded.","商品データを読み込めませんでした。","1"
"Rate","レート","1"
"Recent Orders","最近の注文","1"
"Recently Compared Products","最近比較した商品","1"
"Recently Viewed","最近閲覧した商品","1"
"Recently Viewed Products","最近閲覧した商品","1"
"Recurring Profile # %s","継続課金番号 %s","1"
"Recurring Profile Initial Fee","継続課金初期費用","1"
"Recurring Profiles","継続課金","1"
"Recurring Profiles (beta)","継続課金 (ベータ版)","1"
"Reference ID","参照ID","1"
"Reference ID:","参照ID:","1"
"Refresh","更新","1"
"Refund","払戻","1"
"Refund #","払戻番号","1"
"Refund #%s","払戻番号%s","1"
"Refund Amount","払戻量","1"
"Refund Offline","オフラインで返金","1"
"Refund Shipping","払戻配送","1"
"Refund Shipping (Excl. Tax)","返金配送料 (税抜)","1"
"Refund Shipping (Incl. Tax)","返金配送料 (税込)","1"
"Refund Totals","返金合計","1"
"Refunded","返金されました","1"
"Refunded amount of %s offline.","%sをオフラインで返金しました。","1"
"Refunded amount of %s online.","%sをオフラインで返金しました。","1"
"Refunds","返金","1"
"Registered a Void notification.","取り消し通知を登録しました。","1"
"Registered notification about approved payment.","承認済みの支払情報に対する通知","1"
"Registered notification about captured amount of %s.","確定金額は %s です","1"
"Registered notification about denied payment.","拒否済みの支払情報に対する通知登録","1"
"Registered notification about refunded amount of %s.","返金額は %s です","1"
"Registered update about approved payment.","承認済みの支払情報に対する更新登録","1"
"Registered update about denied payment.","拒否済みの支払情報に対する更新登録","1"
"Regular Payment","定期支払","1"
"Related Orders","関連する注文","1"
"Remove","削除","1"
"Remove Coupon Code","クーポンコードの削除","1"
"Remove tracking number","追跡番号を削除","1"
"Reorder","再注文","1"
"Retrieve invoice info","請求情報を取得","1"
"Retrieve invoice information","領収書情報を取得","1"
"Retrieve list of invoices by filters","絞り込んだ領収書リストを取得する","1"
"Retrieve list of orders by filters","検索条件によるオーダーリスト取得","1"
"Retrieve list of shipments by filters","検索条件による配送リスト取得","1"
"Retrieve order information","注文情報を取得","1"
"Retrieve orders info","オーダー情報を取得","1"
"Retrieve shipment info","配送情報を取得","1"
"Retrieve shipment information","配送情報を取得","1"
"Return to Stock","在庫へ戻す","1"
"Returned","返品済","1"
"Returns","返品済","1"
"Revenue","収入","1"
"Row Subtotal","列小計","1"
"Row Total","小計","1"
"Sales","セールス","1"
"Sales Discount","値引","1"
"Sales Emails","セールスメール","1"
"Sales Emails Section","売上メール欄","1"
"Sales Invoice Print View","領収書印刷ビュー","1"
"Sales Items","販売商品","1"
"Sales Order Print View","注文印刷画面","1"
"Sales Section","販売部門","1"
"Sales Shipment Print View","出荷伝票印刷画面","1"
"Sales Shipping","送料","1"
"Sales Tax","消費税","1"
"Sales Total","合計","1"
"Same As Billing Address","購入者と同じ","1"
"Save in address book","住所録に保存","1"
"Save Order Address","注文住所を保存","1"
"Save Status","ステータスを保存","1"
"Save Status Assignment","ステータス割当を保存","1"
