"An error occurred while loading categories.","カテゴリを読み込み中にエラーが発生しました。"
"An error occurred while loading category filters.","カテゴリフィルタを読み込み中にエラーが発生しました。"
"An error occurred while loading wishlist.","ほしい物リストの読み込み中にエラーが発生しました。"
"An error occurred while processing your order. Please contact us or try again later.","ご注文の確定中にエラーが発生しました。管理者にお問い合わせいただくか、やり直して下さい。"
"An error occurred while processing your request.","リクエストの処理中にエラーが発生しました。"
"An error occurred while removing item from wishlist.","欲しいものリストから商品を削除中にエラーが発生しました。"
"An error occurred while removing items from wishlist.","欲しいものリストから商品を削除中にエラーが発生しました。"
"Analytics","Analytics"
"Android","Android"
"Android doesn\'t support AirMail message type.","AndroidはAirMailメッセージをサポートしていません。"
"App Background","アプリケーション背景"
"App Background (landscape mode).","アプリケーション背景 (横モード)"
"App Background (portrait mode).","アプリケーション背景 (縦モード)"
"App Background <br />(landscape mode)","アプリケーション背景 <br />(横モード)"
"App Background <br />(portrait mode)","アプリケーション背景 <br />(縦モード)"
"App Background image missing.","アプリケーション背景画像が見つかりません。"
"App Code","アプリケーションコード"
"App Information","アプリケーション情報"
"App Name","アプリケーション名"
"App Stores","アプリケーションストア"
"App Submission History","アプリケーション送信履歴"
"App Title","アプリケーションタイトル"
"App code required.","アプリケーションコードが必要です。"
"App does not exist.","アプリケーションが存在していません。"
"App has been deleted.","アプリケーションを削除しました。"
"App has been saved.","アプリケーションを保存しました。"
"App has been submitted.","アプリケーションを送信しました。"
"App model not loaded.","アプリケーションモデルが読み込まれていません。"
"App with specified code does not exist.","特定のコードのアプリケーションがありません。"
"Appears in the info section of your app (example: Copyright 2010 – Your Company, Inc.)","アプリケーションの情報欄に表示されます (例: Copyright 2010 – Your Company, Inc.)"
"Application","アプリケーション"
"Application Key","アプリケーションキー"
"Application Master Secret","アプリケーションマスターパスワード"
"Application Name","アプリケーション名"
"Application Secret","アプリケーションパスワード"
"Are you sure you want to delete this theme? This change will affect all applications.","このテーマを削除してもよろしいですか？この変更はすべてのアプリケーションに影響します。"
"Are you sure you want to do this?","実行してもよろしいですか？"
"Are you sure you whant to cancel a message?","このメッセージをキャンセルしてもよろしいですか？"
"Are you sure you whant to delete a message?","このメッセージを削除してもよろしいですか？"
"Are you sure you what to cancel selected records?","選択した行をキャンセルしてもよろしいですか？"
"Are you sure you what to delete selected records?","選択した行を削除してもいいですか"
"As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial.","As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial."
"At last one application has to be created.","最低でも"
"Authentication complete.","認証完了"
"Back","戻る"
"Back to App Edit","アプリケーション編集に戻る"
"Background Color","バックエンドカラー"
"Balance","残高"
"Balance Change","残高変更"
"Balance History","残高履歴"
"Banner on Home Screen","ホーム画面のバナー"
"Banner on Home Screen (landscape mode) image missing.","ホームスクリーンバナー(横画面モード)が見つかりません。"
"Banner on Home Screen (portrait mode) image missing.","ホームスクリーンバナー(縦画面モード)が見つかりません。"
"Banner on Home Screen <br />(landscape mode)","ホームスクリーンバナー <br />(横画面モード)"
"Banner on Home Screen <br />(portrait mode)","ホームスクリーンバナー <br />(縦画面モード)"
"Banner on Home Screen image missing.","ホームスクリーンバナーが見つかりません。"
"Billing Address","購入者住所"
"Billing address has been set.","ご請求先住所がセットされました。"
"Buy %1$s for %2$s","%1$s お買い上げごとに %2$s"
"Buy %1$s for %2$s (%3$s incl. tax) each","%1$s お買い上げごとに %2$s (税込み %3$s) "
"Buy %1$s for %2$s each","%1$s お買い上げごとに %2$s"
"Buy %1$s with %2$s discount each","%1$s お買い上げごとに %2$s"
"Buyer country is not allowed by store.","購入国がストアで許可されていません。"
"Cache Lifetime (seconds)","キャッシュ有効期限 (秒)"
"Cache Management","キャッシュ管理"
"Can\'t add item to shopping cart.","ショッピングカートに商品を追加できません。"
"Can\'t apply the coupon code.","クーポンコードを適用できません。"
"Can\'t copy file ""%s"" to ""%s"".","ファイルを ""%s"" に ""%s""コピーできません。"
"Can\'t create wishlist.","ほしい物リストを作成できません。"
"Can\'t delete ""%s"" theme.","テーマ ""%s"" を削除できません。"
"Can\'t load XML.","XMLをロードできません。"
"Can\'t load application with id ""%s""","アプリケーションをID ""%s"" で読み込みできません"
"Can\'t load cart info.","カート情報を読み込めません。"
"Can\'t load cart.","カートド読み込めません"
"Can\'t load customer form.","顧客フォームを読み込めません。"
"Can\'t load default themes.","Can\'t load default themes."
"Can\'t load selected theme. Please check your media folder permissions.","Can\'t load selected theme. Please check your media folder permissions."
"Can\'t open submission form.","送信フォームを開けませんでした。"
"Can\'t read file ""%s"".","ファイル ""%s"" を読み込めません。"
"Can\'t remove the item.","アイテムを削除できません。"
"Can\'t reset theme.","テーマを初期化できません。"
"Can\'t save address.","Can\'t save address."
"Can\'t save the customer.","Can\'t save the customer."
"Can\'t save theme.","Can\'t save theme."
"Can\'t show configuration.","Can\'t show configuration."
"Can\'t specify product.","Can\'t specify product."
"Can\'t submit application.","アプリケーションを送信できませんでした。"
"Can\'t update cart.","Can\'t update cart."
"Can\'t write to file ""%s"".","ファイル ""%s” を書き込めませんでした。"
"Cancel","キャンセル"
"Canceled","キャンセル済"
"Cancelled","キャンセル済"
"Cannot apply gift card.","Cannot apply gift card."
"Cannot load theme ""%s"".","テーマ ""%s"" を読み込めませんでした。"
"Cannot redeem Gift Card.","Cannot redeem Gift Card."
"Cannot remove gift card.","Cannot remove gift card."
"Cannot save theme ""%s"". Incorrect data received","テーマ ""%s""  を保存できません。不正なデータを受け取りました。"
"Card Verification Number","カード確認番号"
"Card verification number is wrong","カード確認番号が間違っています"
"Carrier","配送業者"
"Cart","カート"
"Cart has been updated.","Cart has been updated."
"Cart has some errors.","Cart has some errors."
"Cart is empty.","Cart is empty."
"Catalog Only App?","カタログのみのアプリケーションですか？"
"Category Button Color","カテゴリボタン色"
"Category Item Background Color","カテゴリ商品背景色"
"Chairs","Chairs"
"Change Orientation","Change Orientation"
"Change Password","パスワード変更"
"Changes have been saved to theme.","Changes have been saved to theme."
"Checkout has been initialized.","Checkout has been initialized."
"City","市"
"Color Themes","カラーテーマ"
"Colors","カラー"
"Company","会社名"
"Completed","Completed"
"Confirm New Password","新しいパスワードの確認"
"Confirm Password","パスワード再確認"
"Contact Email","コンタクトメールアドレス"
"Contact Information","ご連絡先"
"Container is not defined.","Container is not defined."
"Content","コンテンツ"
"Copyright","コピーライト"
"Copyright Page Logo","Copyright Page Logo"
"Copyright Page Logo <br />(iPhone 4 retina)","Copyright Page Logo <br />(iPhone 4 retina)"
"Countries Payment Applicable From","支払い可能な国"
"Country","国"
"Country options don\'t recognized for ""%s"".","Country options don\'t recognized for ""%s""."
"Coupon code %s is not valid.","クーポンコード %s は無効です。"
"Coupon code %s was applied.","クーポンコード %s を適用しました。"
"Coupon code is empty.","クーポンコードが空です。"
"Coupon code was canceled.","クーポンコードをキャンセルしました。"
"Creating a Template is allowed only for applications which have device type iPhone.","Creating a Template is allowed only for applications which have device type iPhone."
"Credit Card","Credit Card"
"Credit Card %s","Credit Card %s"
"Credit Card Number","クレジットカード番号"
"Credit Card Type","クレジットカード会社"
"Credit card number does not match credit card type.","Credit card number does not match credit card type."
"Current Balance: %s","Current Balance: %s"
"Current Password","現在のパスワード"
"Currently, PayPal MEP is not available for the Android application","Currently, PayPal MEP is not available for the Android application"
"Custom App Icon","Custom App Icon"
"Custom App Icon <br />(iPhone 4 retina)","Custom App Icon <br />(iPhone 4 retina)"
"Custom Colors","カスタムカラー"
"Customer authentication problem.","Customer authentication problem."
"Customer balance available in enterprise version of Magento only.","Customer balance available in enterprise version of Magento only."
"Customer balance is disabled for current store","Customer balance is disabled for current store"
"Customer email not specified.","顧客のメールアドレスが未指定です。"
"Customer logout problem.","顧客ログアウト問題。"
"Customer not logged in.","Customer not logged in."
"DD","日"
"Date","日付"
"Date Created","作成日付"
"Date Submitted","送信日"
"Date Updated","更新日"
"Day","日"
"Deeper Messaging and Engagement with Rich Push.","Deeper Messaging and Engagement with Rich Push."
"Default Billing Address","標準の購入者住所"
"Default Shipping Address","標準のお届け先"
"Default Theme","Default Theme"
"Delete","削除"
"Delete theme","Delete theme"
"Deleted","Deleted"
"Description","概要"
"Description that appears in Android Market. %s chars maximum. ","Description that appears in Android Market. %s chars maximum. "
"Description that appears in the iTunes App Store. %s chars maximum. ","Description that appears in the iTunes App Store. %s chars maximum. "
"Deselect All","Deselect All"
"Design","デザイン"
"Device","デバイス"
"Device Information","Device Information"
"Device Type","デバイス種別"
"Device doesn\'t recognized. Unable to load a template.","Device doesn\'t recognized. Unable to load a template."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Device doesn\'t recognized: ""%s"". Unable to load a helper."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Device doesn\'t recognized: ""%s"". Unable to load preview model."
"Edit","編集"
"Edit AirMail Message","Edit AirMail Message"
"Edit AirMail Message Queue #%s","Edit AirMail Message Queue #%s"
"Edit App ""%s""","アプリケーション ""%s"" を編集"
"Edit Filter","フィルタの編集"
"Edit Template ""%s""","Edit Template ""%s"""
"Element with id %s already exists","Element with id %s already exists"
"Email","Eメール"
"Email Address","メールアドレス"
"Enable AirMail Message Push notification","Enable AirMail Message Push notification"
"Enable Facebook","Enable Facebook"
"Enable Flurry Analytics","Enable Flurry Analytics"
"Enable Flurry Analytics for the merchant.","Enable Flurry Analytics for the merchant."
"Enable LinkedIn","Enable LinkedIn"
"Enable Standard Checkout","標準チェックアウトを有効にする"
"Enable Twitter","Enable Twitter"
"Error while processing file ""%s"".","Error while processing file ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Error while reading data from Payment Bridge. Please, try again."
"Error while uploading file ""%s"".","Error while uploading file ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","ファイル ""%s""のアップロード中にエラーが発生しました。許可されていないファイル形式です。""jpg"", ""jpeg"", ""gif"", ""png"" のみが許可されています。"
"Error.","Error."
"Expiration Date - Month","有効期限 – 月"
"Expiration Date - Year","有効期限 – 年"
"Expires: %s","Expires: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Extend the life of your app with Urban Airship Push Notifications."
"Extensions","エクステンション"
"FILTERS APPLIED","フィルタ適用済"
"Facebook API","Facebook API"
"Facebook Application ID","Facebook Application ID"
"Fax","FAX番号"
"File can\'t be uploaded.","File can\'t be uploaded."
"File doesn\'t exist ""%s"".","File doesn\'t exist ""%s""."
"First Name","名"
"Flurry API Code","Flurry API Code"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics Site"
"Fonts","フォント"
"Free","フリー"
"Funk Leaf","Funk Leaf"
"General","全般"
"Get Content from CMS Page","Get Content from CMS Page"
"Gift Card ""%s"" was added.","Gift Card ""%s"" was added."
"Gift Card ""%s"" was redeemed.","Gift Card ""%s"" was redeemed."
"Gift Card ""%s"" was removed.","Gift Card ""%s"" was removed."
"Gift Card (%s)","Gift Card (%s)"
"Gift Card amount applied to order: %s","Gift Card amount applied to order: %s"
"Gift Card code is empty.","Gift Card code is empty."
"Gift Card: %s","Gift Card: %s"
"Gift card account available in enterprise version of Magento only.","Gift card account available in enterprise version of Magento only."
"Grand Total (Excl. Tax)","合計 (税抜)"
"Grand Total (Incl. Tax)","合計 (税込)"
"Guest","ゲスト様"
"Header Background Color","ヘッダ背景色"
"Header Font Color","ヘッダフォント色"
"High Resolution Application Icon","High Resolution Application Icon"
"Home","ホーム"
"Hot Red","Hot Red"
"How do you rate this product?","この商品をどうやって格付けしますか？"
"How to incorporate Urban Airship within your application:","How to incorporate Urban Airship within your application:"
"ID","ID"
"Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.","Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px."
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px."
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi."
"Icons","アイコン"
"If leave this field empty, the message will be sent immediately","If leave this field empty, the message will be sent immediately"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page."
"Image file was not found.","画像ファイルが存在しません。"
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","Image that appears on first screen while your app is loading. Required size: 1024px x 768px."
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.","Image that appears on first screen while your app is loading. Required size: 320px x 455px."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Image that appears on first screen while your app is loading. Required size: 320px x 460px."
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.","Image that appears on first screen while your app is loading. Required size: 640px x 920px."
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","Image that appears on first screen while your app is loading. Required size: 768px x 1024px."
"Images","画像"
"In Queue","In Queue"
"In Stock","在庫あり"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>."
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","アプリケーションを再送信するためには、MagentoCommerceから <a href=""%s"" target=""_blank"">%s</a> を購入する必要があります。"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","アプリケーションを送信するためには、MagentoCommerceから <a href=""%s"" target=""_blank"">%s</a> を購入する必要があります。"
"Inactive Tabs","Inactive Tabs"
"Invalid XML.","Invalid XML."
"Invalid current password.","不正なパスワードです"
"Invalid customer data.","不正な顧客データ"
"Invalid data.","不正なデータ"
"Invalid email address.","不正なメールアドレスです。"
"Invalid item or wishlist.","Invalid item or wishlist."
"Invalid login or password.","ログイン名かパスワードが違います。"
"Invalid shipping method.","不正な配送方法"
"Issue Number","取引番号"
"It\'s not allowed to delete submitted application.","送信済みアプリケーションを削除することは許可されていません。"
"Item has been added to cart.","Item has been added to cart."
"Item has been deleted from cart.","Item has been deleted from cart."
"Item has been removed from wishlist.","Item has been removed from wishlist."
"Items were updated. But can\'t update wishlist.","商品を更新しましたがほしい物リストは更新できません。"
"Key","キー"
"Keywords","キーワード"
"Label","ラベル"
"Large iTunes Icon","Large iTunes Icon"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px."
"Last Name","姓"
"LinkedIn API","LinkedIn API"
"LinkedIn API Key","LinkedIn API Key"
"LinkedIn Secret Key","LinkedIn Secret Key"
"Loader Splash Screen","Loader Splash Screen"
"Loader Splash Screen <br />(iPhone 4 retina)","Loader Splash Screen <br />(iPhone 4 retina)"
"Loader Splash Screen <br />(landscape mode)","Loader Splash Screen <br />(landscape mode)"
"Loader Splash Screen <br />(portrait mode)","Loader Splash Screen <br />(portrait mode)"
"Loading Preview...","Loading Preview..."
"Locations","Locations"
"Log In","ログイン"
"Login and password are required.","ログインとパスワードが必要です。"
"Logo in Header","Logo in Header"
"Logo in Header image missing.","Logo in Header image missing."
"Logout complete.","ログアウト完了。"
"M.I.","M.I."
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>"
"MM","ＭＭ"
"Mailbox title","Mailbox title"
"Main Tabs","メインタブ"
"Make Inactive","無効にする"
"Make this app available in the following territories","以下の地域でアプリケーションを有効にする"
"Manage Apps","アプリケーション管理"
"Manage Mobile App","モバイルアプリケーション管理"
"Maximum length is 140","Maximum length is 140"
"Maximum length is 255","Maximum length is 255"
"Merchant Label","まーちゃんトラベル"
"Message Queue","Message Queue"
"Message Settings","Message Settings"
"Message Templates","Message Templates"
"Message Title","Message Title"
"Message Type","Message Type"
"Message can be edited when status of the message is ""In Queue"" only.","Message can be edited when status of the message is ""In Queue"" only."
"Message content","Message content"
"Message title","Message title"
"Mobile","モバイル"
"Mobile Express Checkout has been canceled.","Mobile Express Checkout has been canceled."
"Mobile Express Checkout processed successfully.","Mobile Express Checkout processed successfully."
"Month","月"
"More","もっと見る"
"More Info","もっと見る"
"More Tabs","もっと見る"
"Name on Card","カード名義"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max."
"New AirMail Message","New AirMail Message"
"New AirMail Message Queue","New AirMail Message Queue"
"New App","New App"
"New Password","新規パスワード"
"New Template","新規テンプレート"
"Nickname","ニックネーム"
"No Payment Information Required","No Payment Information Required"
"No items were specifed to update.","更新対象の商品がありません。"
"No items were updated.","更新された商品はありません。"
"No product selected.","No product selected."
"No shipping method required.","No shipping method required."
"No such file ""%s"".","No such file ""%s""."
"Not Submitted","未送信"
"Notice","Notice"
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum."
"Onepage checkout is disabled.","Onepage checkout is disabled."
"Only custom theme can be deleted","Only custom theme can be deleted"
"Only default theme can be reset","Only default theme can be reset"
"Only free apps are allowed in this version.","Only free apps are allowed in this version."
"Only registered users can write reviews. Please, log in or register.","Only registered users can write reviews. Please, log in or register."
"Options menu items","Options menu items"
"Order #%s - %s","ご注文番号 %s - %s"
"Order Date: %s","注文日: %s"
"Order id is not specified.","Order id is not specified."
"Order is not available.","Order is not available."
"Ordered","注文済"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat()."
"POST data is not valid.","POSTデータが不正です。"
"Pages","ページ"
"Password","パスワード"
"Password fields cannot be empty.","Password fields cannot be empty."
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment (MEP)"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout Library (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token does not exist."
"Payer Email: %s","支払者メール"
"Payment Applicable From","支払申込書"
"Payment Bridge module unavailable.","Payment Bridge module unavailable."
"Payment Method","お支払方法"
"Payment Method has been set.","Payment Method has been set."
"Payment Methods","支払方法"
"Payment method was successfully set.","支払方法をセットしました。"
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP doesn\'t support checkout with any discount."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials."
"Please Select Application","Please Select Application"
"Please Select Device Type","端末タイプを選択してください。"
"Please agree to all the terms and conditions before placing the order.","ご注文前にすべての契約条件にご同意ください。"
"Please create and save an application first.","Please create and save an application first."
"Please enter ""App Title"".","Please enter ""App Title""."
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","正しいURLを入力してください。プロトコルの指定が必要です (http://, https:// , ftp://)"
"Please enter a valid date.","正しい日付を入力してください。"
"Please enter a valid email address. For example johndoe@domain.com.","正しいメールアドレスを入力してください。（例：johndoe@domain.com）"
"Please enter issue number or start date for switch/solo card type.","Please enter issue number or start date for switch/solo card type."
"Please enter the Activation Key.","アクティベーションキーを入力してください。"
"Please enter the Copyright.","コピーライトを入力してください。"
"Please enter the Description.","Please enter the Description."
"Please enter the Price.","価格を入力してください。"
"Please enter the Resubmission Key.","再送信キーを入力してください。"
"Please enter the Title.","タイトルを入力してください。"
"Please make sure your passwords match.","パスワードが合っているか確かめてください"
"Please select an option.","オプションを選択してください。"
"Please select at least one country.","Please select at least one country."
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Please upload  an image for ""App Background (landscape mode)"" field from Design Tab."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Please upload  an image for ""App Background (portrait mode)"" field from Design Tab."
"Please upload  an image for ""App Background"" field from Design Tab.","Please upload  an image for ""App Background"" field from Design Tab."
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab."
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen"" field from Design Tab."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Please upload  an image for ""Logo in Header"" field from Design Tab."
"Please use letters only (a-z or A-Z) in this field.","この入力エリアには (a-z or A-Z) 文字のみが使用できます。"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","数字のみをこのフィールドで使用してください。スペースやピリオドやコンマのような文字は取り除いてください。"
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","このフィールドには半角英字 (a-z or A-Z) か数字 (0-9) を使用してください。スペースや他の文字は許可されていません。"
"Prefix","Prefix"
"Preset Theme","プリセットテーマ"
"Preview","プレビュー"
"Price","価格"
"Price Font Color","価格フォントカラー"
"Primary Color","メインカラー"
"Primary Font Color","メインフォントカラー"
"Problem changing or sending password.","パスワードの変更または送信中に問題が発生しました。"
"Product Name3 ","商品名3"
"Product Name3 1","商品名3 1"
"Product Name3 2","商品名3 2"
"Product is unavailable.","商品は無効です。"
"Product was not specified.","商品が指定されていません。"
"Product(s) currently out of stock.","商品は在庫切れです。"
"Purchase Order Number","配送番号"
"Push Notification","プッシュ通知"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"Push Title","プッシュタイトル"
"Push message","プッシュメッセージ"
"Push title","プッシュタイトル"
"Queue Date","キュー日付"
"Queue Message","キューメッセージ"
"Queue does not exist.","キューがありません。"
"Queue is allowed only for applications with enabled Push Notification.","Queue is allowed only for applications with enabled Push Notification."
"Quote instance is required.","見積インスタンスが必要です。"
"Recipient Information","受信者情報"
"Recommended size 1024px x 344px. Note: Image size affects the performance of your app.","Recommended size 1024px x 344px. Note: Image size affects the performance of your app."
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","Recommended size 1024px x 704px. Note: Image size affects the performance of your app."
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance."
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance."
