"Account Created on (%s):","アカウント作成元 (%s):","TRUE"
"Account Created on:","アカウント作成元:","TRUE"
"Account Information","アカウント情報","TRUE"
"Account Status","アカウントステータス","TRUE"
"Account status","アカウント状態","TRUE"
"Action","アクション","TRUE"
"Actions","アクション","TRUE"
"Actions XML","アクションのXML","TRUE"
"Active","アクティブ","TRUE"
"Add","追加","TRUE"
"Add after","追加後","TRUE"
"Add Author","投稿者追加","TRUE"
"Add Contents Path","コンテンツパスを追加","TRUE"
"Add Exception","例外の追加","TRUE"
"Add Field Mapping","列定義を追加","TRUE"
"Add Field with URL:","URLを追加:","TRUE"
"Add New Image","新規画像の追加","TRUE"
"Add New osCommerce Profile","新規osCommerceプロファイルの追加","TRUE"
"Add New Profile","新規プロフィールの追加","TRUE"
"Add New Role","新規権限の追加","TRUE"
"Add New Template","新しいテンプレートの追加","TRUE"
"Add New URL Rewrite","新しいURL書換えを追加","TRUE"
"Add New User","新しいユーザーを追加","TRUE"
"Add New Variable","新しい変数を追加","TRUE"
"Add Package dependency","パッケージに依存性を追加","TRUE"
"Add PHP Extension dependency","PHPエクステンション依存性を追加","TRUE"
"Add URL Rewrite","URL書換追加","TRUE"
"Add URL Rewrite for a Category","カテゴリのURL書換を追加","TRUE"
"Add URL Rewrite for a Product","商品のURL書換を追加","TRUE"
"Additional Cache Management","追加キャッシュ管理","TRUE"
"Address Type:","住所タイプ:","TRUE"
"Admin","管理","TRUE"
"Advanced Admin Section","拡張管理セクション","TRUE"
"Advanced Profiles","拡張プロフィール","TRUE"
"Advanced Section","拡張セクション","TRUE"
"All","全て","TRUE"
"All Allowed Countries","全ての許可された国","TRUE"
"All Cache","全てのキャッシュ","TRUE"
"All countries","全ての国","TRUE"
"All fields","全てのフィールド","TRUE"
"All Files","全てのファイル","TRUE"
"All possible rates were fetched, please click on ""Save"" to apply","全ての利用可能な為替レートを取得しました。""保存"" をクリックして適用してください。","TRUE"
"All rates were fetched, please click on ""Save"" to apply","全てのレートを取得しました。 ""保存"" をクリックして適用してください。","TRUE"
"All Reviews","全てのレビュー","TRUE"
"All Store Views","全ての店舗ビュー","TRUE"
"All Tags","全てのタグ","TRUE"
"All valid rates have been saved.","正しいレートが保存されました。","TRUE"
"All Websites","全てのウェブサイト","TRUE"
"Amounts","売上高","TRUE"
"An error occurred while clearing the image cache.","画像キャッシュのクリア中にエラーが発生しました。","TRUE"
"An error occurred while clearing the JavaScript/CSS cache.","JavaScriptとCSSのキャッシュをクリア中にエラーが発生しました。","TRUE"
"An error occurred while creating the backup.","バックアップ作成中にエラーが発生しました。","TRUE"
"An error occurred while deleting email template data. Please review log and try again.","メールテンプレートを削除中にエラーが発生しました。ログを確認の上やり直してください。","TRUE"
"An error occurred while deleting this role.","権限を削除中にエラーが発生しました。","TRUE"
"An error occurred while deleting this set.","セットを削除中にエラーが発生しました。","TRUE"
"An error occurred while deleting this template.","テンプレートの削除中にエラーが発生しました。","TRUE"
"An error occurred while finishing process. Please refresh the cache","処理を完了中にエラーが発生しました。キャッシュを更新してください。","TRUE"
"An error occurred while rebuilding the catalog index.","カタログインデックスの再構築中にエラーが発生しました。","TRUE"
"An error occurred while rebuilding the CatalogInventory Stock Status.","在庫ステータスインデックスの再構築中にエラーが発生しました。","TRUE"
"An error occurred while rebuilding the flat catalog category.","フラットカタログカテゴリの再構築中にエラーが発生しました。","TRUE"
"An error occurred while rebuilding the flat product catalog.","フラット商品カタログの再構築中にエラーが発生しました。","TRUE"
"An error occurred while rebuilding the search index.","検索インデックスの再構築中にエラーが発生しました。","TRUE"
"An error occurred while refreshing the Catalog Rewrites.","カタログ書き換えの更新中にエラーが発生しました。","TRUE"
"An error occurred while refreshing the catalog rewrites.","カタログ書き換えの更新中にエラーが発生しました。","TRUE"
"An error occurred while refreshing the Layered Navigation indices.","階層ナビゲーションインデックスをリフレッシュ中にエラーが発生しました。","TRUE"
"An error occurred while refreshing the layered navigation indices.","階層ナビゲーションインデックスを更新中にエラーが発生しました。","TRUE"
"An error occurred while saving account.","アカウントの保存中にエラーが発生しました。","TRUE"
"An error occurred while saving this configuration:","設定を保存中にエラーが発生しました。","TRUE"
"An error occurred while saving this role.","権限を保存中にエラーが発生しました。","TRUE"
"An error occurred while saving this template.","テンプレートを保存中にエラーが発生しました。","TRUE"
"An error occurred while updating the selected review(s).","選択したレビューの更新中にエラーが発生しました。","TRUE"
"Any","すべて","TRUE"
"Any Attribute Set","任意の属性","TRUE"
"Any Group","任意のグループ","TRUE"
"Any Status","任意のステータス","TRUE"
"Any Store","任意の店舗","TRUE"
"Any Type","任意のタイプ","TRUE"
"Any Visibility","任意の表示状態","TRUE"
"API Key","APIキー","TRUE"
"API Key Confirmation","APIキー確認","TRUE"
"Archive file name:","書庫ファイル名:","TRUE"
"Are you sure that you want to delete this template?","このテンプレートを削除してもいいですか？","TRUE"
"Are you sure that you want to strip tags?","タグを除去しても構いませんか？","TRUE"
"Are you sure you want to do this?","実行してもよろしいですか？","TRUE"
"Area","地域","TRUE"
"Assigned","割り当て済み","TRUE"
"Associated Tags","関連するタグ","TRUE"
"Attribute Set Name:","属性セット名:","TRUE"
"Attributes","属性","TRUE"
"Authors","作者","TRUE"
"Available Products","利用できるプロダクト","TRUE"
"Average Order Amount","平均注文額","TRUE"
"Average Orders","平均注文点数","TRUE"
"b","b","TRUE"
"Back","戻る","TRUE"
"Back to Login","ログイン画面に戻る","TRUE"
"Backup","バックアップ","TRUE"
"Backup record was deleted.","バックアップレコードを削除しました。","TRUE"
"Backups","バックアップ","TRUE"
"Base currency","基本通貨","TRUE"
"Bcc","BCC","TRUE"
"Bestsellers","ベストセラー","TRUE"
"Big Image","拡大画像","TRUE"
"Billing Address","購入者住所","TRUE"
"Billing Agreement","支払契約","TRUE"
"Billing Agreements","支払契約","TRUE"
"Block Information","ブロック情報","TRUE"
"Both (without and with tax)","両方(税金なしと税金込み）","TRUE"
"Both IPN and PDT","IPNとPDT","TRUE"
"Browse Files...","ファイルを選択....","TRUE"
"Bundle Items","セット商品","TRUE"
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","価格が変化するようなセット商品はカスタム定義オプションを含めることができません。オプションは保存されません。","TRUE"
"Cache Control","キャッシュコントロール","TRUE"
"Cache Control (beta)","キャッシュコントロール(beta)","TRUE"
"Cache Management","キャッシュ管理","TRUE"
"Cache Type","キャッシュタイプ","TRUE"
"Cancel","キャンセル","TRUE"
"Cannot add new comment.","コメントを追加できません。","TRUE"
"Cannot add tracking number.","荷物追跡番号を追加できません。","TRUE"
"Cannot create an invoice without products.","商品のない請求書は作成できません。","TRUE"
"Cannot create credit memo for the order.","この注文の返金データを作成できません。","TRUE"
"Cannot delete the design change.","デザイン変更を削除できません。","TRUE"
"Cannot delete tracking number.","荷物追跡番号を削除できません。","TRUE"
"Cannot do shipment for the order separately from invoice.","領収書と別に出荷伝票を作成できません。","TRUE"
"Cannot do shipment for the order.","出荷伝票を作成できません。","TRUE"
"Cannot find the email address.","メールアドレスが見つかりません。","TRUE"
"Cannot initialize shipment for adding tracking number.","追跡番号登録のために出荷伝票を初期化できませんでした。","TRUE"
"Cannot initialize shipment for delete tracking number.","追跡番号削除のために出荷伝票を初期化できませんでした。","TRUE"
"Cannot load track with retrieving identifier.","受け取った識別子でデータを読み込めません。","TRUE"
"Cannot retrieve tracking number detail.","荷物追跡番号を受け取れません。","TRUE"
"Cannot save shipment.","出荷伝票を保存できません。","TRUE"
"Cannot save the cedit memo.","返金伝票を保存できません。","TRUE"
"Cannot send shipment information.","出荷案内を送信できません。","TRUE"
"Cannot update item quantity.","商品点数を更新できません。","TRUE"
"Cannot update the item\'s quantity.","商品の個数を更新できません。","TRUE"
"Card Verification Number","カード確認番号","TRUE"
"Catalog","カタログ","TRUE"
"Catalog Price Rules","カタログ価格ルール","TRUE"
"Catalog Rewrites","カタログ書き換え","TRUE"
"Categories","カテゴリ","TRUE"
"Category:","カテゴリ:","TRUE"
"Channel","チャンネル","TRUE"
"Checkbox","チェックボックス","TRUE"
"Child Transactions","子トランザクション","TRUE"
"Choose an attribute","属性を選択","TRUE"
"Choose Store View","ストアビューを選択","TRUE"
"Clear","クリア","TRUE"
"Close","閉じる","TRUE"
"close","閉じる","TRUE"
"CMS","CMS","TRUE"
"Comment text field cannot be empty.","コメントは必須です。","TRUE"
"Comments History","コメント履歴","TRUE"
"Complete","成功","TRUE"
"Configuration","設定","TRUE"
"Confirmed email:","確認メール:","TRUE"
"Connect with the Magento Community","Magentoコミュニティに接続","TRUE"
"Contents","コンテンツ","TRUE"
"Convert to Plain Text","プレーンテキストに変換","TRUE"
"Cookie (unsafe)","Cookie (安全ではない)","TRUE"
"Country","国","TRUE"
"Country:","国:","TRUE"
"Coupons","クーポン","TRUE"
"Create","作成","TRUE"
"Create DB Backup","データベースバックアップを生成","TRUE"
"Create New Attribute","新しい属性を作成","TRUE"
"Create URL Rewrite:","URL書換作成:","TRUE"
"Created At","作成日","TRUE"
"Credit Card Number","クレジットカード番号","TRUE"
"Credit Card Number: xxxx-%s","クレジットカード番号: xxxx-%s","TRUE"
"Credit Card Type","クレジットカード会社","TRUE"
"Credit Card Type: %s","クレジットカード会社: %s","TRUE"
"Credit memo #%s comment added","クレジットメモNo. %s にコメントを追記しました。","TRUE"
"Credit memo #%s created","クレジットメモNo. %s を作成しました","TRUE"
"Credit Memo History","クレジットメモ履歴","TRUE"
"Credit Memo Totals","クレジットメモの合計","TRUE"
"Credit memo\'s total must be positive.","クレジットメモ合計にマイナスの金額は許可されていません。","TRUE"
"Credit Memos","クレジットメモ","TRUE"
"CRITICAL","重要","TRUE"
"critical","重要","TRUE"
"CSV","CSVファイル","TRUE"
"CSV / Tab separated","タブ区切りのCSVファイル","TRUE"
"Currency","通貨","TRUE"
"Currency Information","通貨情報","TRUE"
"Currency Setup Section","通貨セットアップセクション","TRUE"
"Current Configuration Scope:","現在の設定範囲:","TRUE"
"Current Month","現在の月","TRUE"
"Custom","カスタム","TRUE"
"Custom Variable ""%s""","カスタム変数 ""%s""","TRUE"
"Custom Variables","カスタム変数","TRUE"
"Customer","顧客","TRUE"
"Customer Group:","顧客グループ:","TRUE"
"Customer Groups","顧客グループ","TRUE"
"Customer Name","顧客名","TRUE"
"Customer Reviews","顧客レビュー","TRUE"
"Customer Shopping Carts","ショッピングカート","TRUE"
"Customer Since:","顧客登録日時:","TRUE"
"Customer Tax Classes","顧客課税区分","TRUE"
"Customer with the same email already exists.","同じメールアドレスの顧客が存在しています","TRUE"
"Customers","顧客","TRUE"
"Customers by Number of Orders","顧客ごとの注文件数","TRUE"
"Customers by Orders Total","顧客ごとの購入合計","TRUE"
"Dashboard","ダッシュボード","TRUE"
"Data Format","データフォーマット","TRUE"
"Data transfer:","データ転送:","TRUE"
"Date","日付","TRUE"
"Date & Time","日付と時間","TRUE"
"Date Added","登録日","TRUE"
"Date selection:","日付選択:","TRUE"
"Date selector","日付選択","TRUE"
"Date Updated","更新日","TRUE"
"Day","日","TRUE"
"Decimal separator:","桁区切り:","TRUE"
"Default (Admin) Values","標準(管理者)値","TRUE"
"Default Billing Address","標準の購入者住所","TRUE"
"Default Config","標準の設定","TRUE"
"Default display currency ""%s"" is not available in allowed currencies.","標準の通貨 ""%s"" は使用できません。","TRUE"
"Default scope","標準の範囲","TRUE"
"Default Template from Locale","ロケールからの標準のテンプレート","TRUE"
"Default Values","標準の値","TRUE"
"Delete","削除","TRUE"
"Delete %s","%sを削除","TRUE"
"Delete %s '%s'","削除 %s '%s'","TRUE"
"Delete Profile","プロファイルの削除","TRUE"
"Delete Role","ロールの削除","TRUE"
"Delete Store","店舗を削除","TRUE"
"Delete Store View","店舗ビューを削除","TRUE"
"Delete Template","テンプレートの削除","TRUE"
"Delete User","ユーザーの削除","TRUE"
"Delete Website","ウェブサイトを削除","TRUE"
"Description","概要","TRUE"
"Design","デザイン","TRUE"
"Design Section","デザインセクション","TRUE"
"Details","詳細","TRUE"
"Developer Section","デベロッパーセクション","TRUE"
"DHTML Date/Time Selector","DHTMLの日付/時間セレクタ","TRUE"
"Direction:","向き:","TRUE"
"Disable","無効","TRUE"
"Disabled","無効","TRUE"
"Display %s first","%sを最初に表示","TRUE"
"Display default currency","標準通貨の表示","TRUE"
"Distributed under GNU LGPL. See %s for details.","GNU LGPLライセンスのもとで配布されています。詳細は%sを見てください。","TRUE"
"Do you really want to KILL parallel process and start new indexing process?","並行して処理している処理を中止し、新しいインデックス処理を開始しますか？","TRUE"
"Downloads","ダウンロード","TRUE"
"Drag to move","ドラッグして移動","TRUE"
"Drop-down","ドロップダウンリスト","TRUE"
"Edit","編集","TRUE"
"Edit Design Change","デザイン変更の編集","TRUE"
"Edit Email Template","メールテンプレートの編集","TRUE"
"Edit Poll","投票の編集","TRUE"
"Edit Queue","キューを編集","TRUE"
"Edit Review","レビュー編集","TRUE"
"Edit Role","権限の編集","TRUE"
"Edit Store View","店舗ビューの編集","TRUE"
"Edit System Template","システムテンプレートの編集","TRUE"
"Edit Template","テンプレートの編集","TRUE"
"Edit URL Rewrite","URL書き換えを編集","TRUE"
"Edit User","ユーザーの編集","TRUE"
"Edit User '%s'","ユーザー'%s'の編集","TRUE"
"Edit Website","ウェブサイトの編集","TRUE"
"Email","Eメール","TRUE"
"Email Address:","メールアドレス:","TRUE"
"Email Preview","メールのプレビュー","TRUE"
"Email to a Friend","友達にメールを送る","TRUE"
"Email:","Eメール:","TRUE"
"Enable","有効","TRUE"
"Enabled","有効","TRUE"
"Enclose Values In:","同封の値:","TRUE"
"Entity Type","エンティティタイプ","TRUE"
"Entity type:","エンティティタイプ:","TRUE"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","例: ""sitemap/"" または ""/"" をベースパスにします (書き込み可能である必要があります)","FALSE"
"example: sitemap.xml","例: sitemap.xml","TRUE"
"Excel","Excel","TRUE"
"Excl. Tax","税別","TRUE"
"Expiration Date","有効期限","TRUE"
"Expiration Date: %s/%s","有効期限: %s/%s","TRUE"
"Export","エクスポート","TRUE"
"Export CSV","CSVでエクスポート","TRUE"
"Export Filters","エクスポートフィルタ","TRUE"
"Export to:","エクスポート先:","TRUE"
"Export:","エクスポート:","TRUE"
"Extension","エクステンション","TRUE"
"Extensions","エクステンション","TRUE"
"Failed to add a product to cart by id ""%s"".","商品をカートに追加しようとして失敗しましたIDは ""%s""　です。","TRUE"
"Failed to cancel the billing agreement.","支払契約のキャンセルに失敗しました。","TRUE"
"Failed to clear the JavaScript/CSS cache.","JavaScript/CSSキャッシュのクリアに失敗しました。","TRUE"
"Failed to delete the billing agreement.","支払契約の削除に失敗しました。","TRUE"
"Failed to update the profile.","プロファイルの更新に失敗しました。","TRUE"
"Field","フィールド","TRUE"
"Field Mapping","フィールド定義","TRUE"
"File","ファイル","TRUE"
"File Information","ファイル情報","TRUE"
"File name:","ファイル名:","TRUE"
"File size should be more than 0 bytes","ファイルサイズは0バイトより大きくなくてはいけません","TRUE"
"Files","ファイル","TRUE"
"Final Price","最終価格","TRUE"
"Finished profile execution.","プロファイルの実行を終了","TRUE"
"First Invoice Created Date","初回請求書作成日","TRUE"
"First Name","名","TRUE"
"First Name is required field.","名を入力してください。","TRUE"
"First Name:","名:","TRUE"
"Fixed","定額","TRUE"
"Flush Catalog Images Cache","カタログ画像キャッシュ更新","TRUE"
"Flush JavaScript/CSS Cache","JavaScript/CSSキャッシュ更新","TRUE"
"For category","カテゴリ用","FALSE"
"For latest version visit: %s","最新のバージョンへ: %s","TRUE"
"For product","製品用","TRUE"
"Forgot your password?","パスワードをお忘れですか？","TRUE"
"Forgot your user name or password?","ユーザー名またはパスワードをお忘れですか？","TRUE"
"From","開始","TRUE"
"from","開始","TRUE"
"FTP Host[:Port]","FTPサーバー名[:ポート番号]","TRUE"
"Gb","GB","TRUE"
"General Information","総合情報","TRUE"
"General Section","汎用部門","TRUE"
"Get help for this page","このページのヘルプを見る","TRUE"
"Get Image Base64","画像のBase64エンコードを取得する","TRUE"
"GLOBAL","グローバル","TRUE"
"Global Attribute","全般属性","TRUE"
"Global Record Search","全体検索","TRUE"
"Global Search","グローバルサーチ","TRUE"
"Go Today","今日へ","TRUE"
"Google Base","Googleベース","TRUE"
"Google Base Items","Googleベースアイテム","TRUE"
"Google Sitemaps","Googleサイトマップ","TRUE"
"Grand Total","合計","TRUE"
"Grid (default) / List","グリッド（デフォルト） /リスト","TRUE"
"Grid Only","グリッドのみ","TRUE"
"Group:","グループ:","TRUE"
"Guest","ゲスト様","TRUE"
"Help Us Keep Magento Healthy - Report All Bugs","Magentoの品質向上にご協力ください - バグを報告する","TRUE"
"Home","ホーム","TRUE"
"HTTP (unsecure)","HTTP (非セキュア)","TRUE"
"HTTPS (SSL)","HTTPS (SSL)","TRUE"
"ID","ID","TRUE"
"ID Path","IDパス","TRUE"
"If this message persists, please contact the store owner.","このメッセージが表示され続けている場合は、管理者に連絡してください。","TRUE"
"Ignore","無視","TRUE"
"Images","画像","TRUE"
"Images (.gif, .jpg, .png)","画像（.gif, .jpg, .png）","TRUE"
"Images Cache","画像のキャッシュ","TRUE"
"images/logo.gif","images/logo.gif","TRUE"
"Import","インポート","TRUE"
"Import and Export","インポートとエクスポート","TRUE"
"Import and Export Tax Rates","税率のインポートとエクスポート","TRUE"
"Import Service","サービスのインポート","TRUE"
"Import/Export","インポート/エクスポート","TRUE"
"Import/Export Advanced","拡張インポート/エクスポート","TRUE"
"Import/Export Profile","インポート/エクスポートプロファイル","TRUE"
"Imported <strong>%s</strong> records","<strong>%s</strong>件のレコードを取り込みました","TRUE"
"In","In","TRUE"
"In Database:","データベース:","TRUE"
"In File:","ファイル:","TRUE"
"Inactive","非アクティブ","TRUE"
"Incl. Tax","税込","TRUE"
"Include","含む","TRUE"
"Incoming Message","受信メッセージ","TRUE"
"Insert Variable...","変数の挿入...","TRUE"
"Interactive","インタラクティブ","TRUE"
"Interface Locale: %s","インターフェイスの言語: %s","TRUE"
"Invalid directory: %s","不正なディレクトリ: %s","TRUE"
"Invalid email address ""%s"".","不正なメールアドレス ""%s"" です。","TRUE"
"Invalid file: %s","不正なファイル: %s","TRUE"
"Invalid Form Key. Please refresh the page.","不正なフォームキーです。ページを再読み込みしてください。","TRUE"
"Invalid Import Service Specified","不正なインポート処理があります","TRUE"
"Invalid input data for %s => %s rate","不正な%sから%sへの変換レートデータです","TRUE"
"Invalid parent block for this block","不正な親ブロックです。","TRUE"
"Invalid parent block for this block.","不正な親ブロックです。","TRUE"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","不正なデータです (php,iniの post_max_sizeとupload_max_filesizeの設定を確認してください)。","TRUE"
"Invalid Secret Key. Please refresh the page.","不正なシークレットキーです。ページを再読み込みしてください。","TRUE"
"Invalid sender name ""%s"". Please use only visible characters and spaces.","不正な送信者名 ""%s""です。 半角英数字と空白を使用してください。","TRUE"
"Invalid Username or Password.","不正なユーザー名とパスワードです。","TRUE"
"Invalidated","期限切れ","TRUE"
"Inventory Stock Status","在庫の状態","TRUE"
"Invoice #%s comment added","領収書番号%s にコメントを追加しました","TRUE"
"Invoice #%s created","領収書番号%s を作成しました","TRUE"
"Invoice canceling error.","領収書キャンセルエラー","TRUE"
"Invoice capturing error.","領収書計上エラー","TRUE"
"Invoice History","領収書履歴","TRUE"
"Invoice Totals","領収書合計","TRUE"
"Invoice voiding error.","領収書無効エラー","TRUE"
"Invoices","領収書","TRUE"
"IP Address","IPアドレス","TRUE"
"IPN (Instant Payment Notification) Only","IPN のみ","TRUE"
"Is Closed","クローズ済","TRUE"
"Issue Number","取引番号","TRUE"
"Issuer: %s","登録者: %s","TRUE"
"Items","購入商品数","TRUE"
"items selected","件選択しました","TRUE"
"JavaScript/CSS","JavaScript/CSS","TRUE"
"JavaScript/CSS Cache","JavaScript/CSSキャッシュ","TRUE"
"Kb","KB","TRUE"
"Last 24 Hours","直近24時間","TRUE"
"Last 5 Orders","最近の5件","TRUE"
"Last 5 Search Terms","直近5件の検索キーワード","TRUE"
"Last 7 Days","直近7日","TRUE"
"Last Credit Memo Created Date","直近のクレジットメモ作成日","TRUE"
"Last Invoice Created Date","直近の請求書作成日","TRUE"
"Last Logged In (%s):","前回ログイン(%s):","TRUE"
"Last Logged In:","最終ログイン日:","TRUE"
"Last Name","姓","TRUE"
"Last Name is required field.","姓は必須項目です","TRUE"
"Last Name:","姓:","TRUE"
"Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","最終更新日: %s。 <a href=""%s"">最終の統計</a>を更新するには、<a href=""%s"">ここ</a>をクリックしてください","TRUE"
"Latest Message:","最新メッセージ:","TRUE"
"Layered Navigation Indices","階層ナビゲーションインデックス","TRUE"
"Layered Navigation Indices were refreshed.","階層ナビゲーションインデックスを更新しました。","TRUE"
"Leave empty to use tax identifier","税鑑定のため未記入にしておく","TRUE"
"Lifetime Sales","セール期間","TRUE"
"Lifetime statistics have been updated.","統計を更新しました。","TRUE"
"Links","リンク","TRUE"
"Links with associated products will retain only after saving current product.","商品の関連付けは現在編集中の商品を保存した後に行われます。","TRUE"
"List (default) / Grid","リスト（デフォルト） /グリッド","TRUE"
"List Only","リストのみ","TRUE"
"Load default template","標準のテンプレートを読み込む","TRUE"
"Load Template","テンプレートを読み込む","TRUE"
"Loading...","読み込み中","TRUE"
"Local Server","ローカルサーバー","TRUE"
"Local/Remote Server","ローカル/リモートサーバー","TRUE"
"Locale","ロケール","TRUE"
"Log in to Admin Panel","管理画面にログイン","TRUE"
"Log into Magento Admin Page","Magento管理画面にログイン","TRUE"
"Log Out","ログアウト","TRUE"
"Logged in as %s","%sとしてログイン中","TRUE"
"Login","ログイン","TRUE"
"Low Stock","在庫僅少","TRUE"
"Magento Admin","Magento管理画面","TRUE"
"Magento Commerce - Administrative Panel","Magentoコマース - 管理パネル","TRUE"
"Magento Connect","Magentoコネクト","TRUE"
"Magento Connect Manager","Magentoコネクト管理","TRUE"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","MagentoはMagento Incの商標です。 Copyright &copy; %s Magento Inc.","TRUE"
"Magento Logo","Magentoロゴ","TRUE"
"Magento ver. %s","Magento バージョン %s","TRUE"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; は Magento Incの商標です。<br/>Copyright &copy; %s Magento Inc.","TRUE"
"MAJOR","メジャー","TRUE"
"major","メジャー","TRUE"
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","ファイルのデータをサポートされている文字コードで保存してください。 (UTF-8 または ASCII).","TRUE"
"Manage Attribute Sets","属性セット管理","TRUE"
"Manage Attributes","属性管理","TRUE"
"Manage Categories","カテゴリ管理","TRUE"
"Manage Content","コンテンツ管理","TRUE"
"Manage Currency Rates","通貨レート管理","TRUE"
"Manage Customers","顧客管理","TRUE"
"Manage osCommerce Orders","OSコマースの注文を管理する","TRUE"
"Manage osCommerce Profiles","OSコマースのプロフィールを管理する","TRUE"
"Manage Ratings","評価管理","TRUE"
"Manage Stores","店舗管理","TRUE"
"Manage Tax Rules","税ルール管理","TRUE"
"Manage Tax Zones and Rates","税率と地域の管理","TRUE"
"Matched Expression","一致する表現","TRUE"
"Max","最大","TRUE"
"Mb","MB","TRUE"
"Media (.avi, .flv, .swf)","メディアファイル(.avi, .flv, .swf)","TRUE"
"Messages Inbox","受信箱","TRUE"
"Min","最小","TRUE"
"MINOR","マイナー","TRUE"
"minor","マイナー","TRUE"
"Month","月","TRUE"
"Most Viewed","最も閲覧された","TRUE"
"Most Viewed Products","最も閲覧された商品","TRUE"
"MS Excel XML","エクセルXML形式","TRUE"
"Multiple Select","複数選択","TRUE"
"My Account","マイアカウント","TRUE"
"N/A","該当無し","TRUE"
"Name","名前","TRUE"
"Name on Card","カード名義","TRUE"
"Name on the Card: %s","カードの名義: %s","TRUE"
