"Package Management through the Web","Webからパッケージを管理する","TRUE"
"Password","パスワード","TRUE"
"Password Confirmation","パスワード確認","TRUE"
"Path ""%s"" must be writable.","パス ""%s"" を書き込み可能にしてください。","TRUE"
"Personal Information","個人情報","TRUE"
"PHP Extension '%s' loaded","PHP拡張'%s'をロードしました","TRUE"
"PHP extension ""%s"" must be loaded.","PHPエクステンション ""%s"" が必要です。","TRUE"
"Please correct the user data and try again.","ユーザーのデータを訂正してやり直してください。","TRUE"
"Please make sure that <code>mod_rewrite</code> is enabled in Apache configuration.","Apacheの設定で<code>mod_rewrite</code>が使用可能であることを確認してください","TRUE"
"Please note that it is much less stable than beta.","注意：ベータ版よりも安定していません。","TRUE"
"Please note that only UNIX, Linux and Mac OS X shells are currently supported. For Windows use the '%s' option.","UNIXとLinux、Mac OS Xのシェルがサポートされます。Windowsは '%s' オプションを使用してください。","TRUE"
"Please set all required settings before clicking Continue","「続ける」をクリックするまえに全ての必須項目を入力してください","TRUE"
"Preferred stability: %s","ステータス: %s","TRUE"
"Proceed With Automatic Download (%s)","自動ダウンロードを進める (%s)","TRUE"
"Provide a complete base URL for SSL connection. For example: %s","SSL接続のために完全なベースURLを入力してください。例: %s","TRUE"
"Report All Bugs","バグを報告する","TRUE"
"Required Fields","必須項目","TRUE"
"Run admin interface with SSL","管理者インターフェースをSSLで実行する","TRUE"
"Run this in your shell from Magento root folder:","Magentoのルートディレクトリに配置してシェルから実行してください:","TRUE"
"Save Session Data In","セッションデータの保存先","TRUE"
"Save Session Files In","セッションファイルの保存先","TRUE"
"Secure Base URL","セキュアベースURL","TRUE"
"Session Storage Options","セッションストレージオプション","TRUE"
"Setting preferred state to: %s","ステータスチェックをスキップする: %s","TRUE"
"Skip Base URL Validation Before the Next Step","ベースURLの検証処理をスキップする","TRUE"
"Skip Secure URL validation before next step","次のステップに進む前のセキュアURL確認をスキップする","TRUE"
"Tables Prefix","テーブルプレフィックス","TRUE"
"The database server version does not match system requirements (required: %s, actual: %s).","データベースサーバのバージョンがシステムの必要条件を満たしていません (必要条件: %s, 現在: %s)。","TRUE"
"The table prefix should contain only letters (a-z), numbers (0-9) or underscores (_), the first character should be a letter.","テーブルプレフィックスは半角英数字とアンダーバーで指定してください。最初の文字は半角英字である必要があります。","TRUE"
"The URL ""%s"" is invalid.","URL ""%s"" は不正です。","TRUE"
"The URL ""%s"" is not accessible.","URL ""%s"" にアクセスできません。","TRUE"
"There was a problem installing Magento packages. Please read the log, correct errors and try again.","Magentoパッケージのインストール中に問題が発生しました。ログを確認の上、やり直してください。","TRUE"
"This URL is invalid.","このURLは不正です。","TRUE"
"Time Zone","タイムゾーン","TRUE"
"Use Secure URLs (SSL)","セキュアURLを使う(SSL)","TRUE"
"Use Web Server (Apache) Rewrites","ウェブサーバーリライト(Apache)を使用する","TRUE"
"User Name","ユーザー名","TRUE"
"User Password","パスワード","TRUE"
"Username","ユーザー名","TRUE"
"Validation","検証","TRUE"
"Web access options","ウェブアクセスオプション","TRUE"
"Welcome","ようこそ","TRUE"
"Welcome to Magento's Installation Wizard","Magentoインストールウィザードへようこそ","TRUE"
"You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock","サーバポートの指定が出来ます。 例: localhost:3307<br />デフォルトＵＮＩＸソケットを使用していない場合、ホストの代わりに指定ができます。 例: /var/run/mysqld/mysqld.sock","TRUE"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","検索エンジン最適化のためウェブサーバーリライトをオンにすることができます。","TRUE"
"You're All Set","すべて準備完了です","TRUE"
"You're All Set!","設置完了!","TRUE"
